CRX,CRY,TimeStamp
1203.4114,686.0044,28/04/2016 13:41:34.580
1192.8267,690.1373,28/04/2016 13:41:34.598
1206.5698,682.3704,28/04/2016 13:41:34.613
1209.5126,665.5207,28/04/2016 13:41:34.632
1165.6652,683.8124,28/04/2016 13:41:34.649
1185.2096,698.7778,28/04/2016 13:41:34.664
1191.1775,722.3976,28/04/2016 13:41:34.680
1202.5713,716.2391,28/04/2016 13:41:34.702
1180.5598,689.5046,28/04/2016 13:41:34.730
1187.3318,699.7682,28/04/2016 13:41:34.747
1191.3845,699.7274,28/04/2016 13:41:34.763
1186.9226,712.154,28/04/2016 13:41:34.780
1221.8923,725.0269,28/04/2016 13:41:34.796
1211.3851,722.6911,28/04/2016 13:41:34.813
1192.8975,719.2278,28/04/2016 13:41:34.829
1066.2065,651.4641,28/04/2016 13:41:34.846
843.3679,576.073,28/04/2016 13:41:34.863
636.394,454.441,28/04/2016 13:41:34.879
552.1031,400.9982,28/04/2016 13:41:34.896
584.501,388.2963,28/04/2016 13:41:34.914
569.1539,396.8514,28/04/2016 13:41:34.929
555.9421,409.4941,28/04/2016 13:41:34.946
593.57,406.9272,28/04/2016 13:41:34.979
586.3143,408.8181,28/04/2016 13:41:34.965
582.4102,435.2003,28/04/2016 13:41:34.996
609.7454,402.5028,28/04/2016 13:41:35.013
593.496,388.0972,28/04/2016 13:41:35.029
608.8047,406.4173,28/04/2016 13:41:35.046
583.9604,421.2738,28/04/2016 13:41:35.062
612.124,405.7906,28/04/2016 13:41:35.079
638.2573,411.8398,28/04/2016 13:41:35.096
594.0298,409.2453,28/04/2016 13:41:35.113
611.8976,407.9061,28/04/2016 13:41:35.129
611.7139,424.4718,28/04/2016 13:41:35.146
610.6921,391.4113,28/04/2016 13:41:35.163
633.2839,418.7151,28/04/2016 13:41:35.179
782.8695,414.2068,28/04/2016 13:41:35.196
1322.1401,734.9512,28/04/2016 13:41:35.213
1483.2921,601.9802,28/04/2016 13:41:35.329
1463.6074,619.9763,28/04/2016 13:41:35.313
1506.9534,517.1769,28/04/2016 13:41:35.346
1239.0959,378.8048,28/04/2016 13:41:35.362
1182.3705,272.8489,28/04/2016 13:41:35.379
1229.7754,234.2346,28/04/2016 13:41:35.395
1227.3442,228.8418,28/04/2016 13:41:35.412
1237.0793,253.5121,28/04/2016 13:41:35.430
1197.3184,259.0487,28/04/2016 13:41:35.445
1208.7412,288.5284,28/04/2016 13:41:35.462
1232.4558,375.1526,28/04/2016 13:41:35.479
1216.9495,381.657,28/04/2016 13:41:35.495
1195.7727,267.145,28/04/2016 13:41:35.512
1206.2661,386.6788,28/04/2016 13:41:35.529
1230.5945,409.6973,28/04/2016 13:41:35.545
1219.4548,371.2489,28/04/2016 13:41:35.562
1261.42,360.0151,28/04/2016 13:41:35.578
1227.8311,346.6109,28/04/2016 13:41:35.595
1250.7532,271.7975,28/04/2016 13:41:35.612
1215.3252,398.5955,28/04/2016 13:41:35.629
1231.9163,399.8159,28/04/2016 13:41:35.645
1214.3445,353.6799,28/04/2016 13:41:35.663
1227.8219,318.0784,28/04/2016 13:41:35.679
1227.4171,234.3762,28/04/2016 13:41:35.696
1232.027,382.5838,28/04/2016 13:41:35.715
1215.8291,405.5286,28/04/2016 13:41:35.729
1230.8689,376.0979,28/04/2016 13:41:35.746
1260.7045,305.4456,28/04/2016 13:41:35.762
1229.02,299.6929,28/04/2016 13:41:35.782
1223.1217,280.9666,28/04/2016 13:41:35.795
1269.3086,266.3482,28/04/2016 13:41:35.812
1252.1653,356.8796,28/04/2016 13:41:35.828
1236.3323,304.7478,28/04/2016 13:41:35.845
1230.0947,360.8953,28/04/2016 13:41:35.862
1258.7559,283.0363,28/04/2016 13:41:35.878
1274.1858,333.5819,28/04/2016 13:41:35.895
1252.5405,209.984,28/04/2016 13:41:35.933
1220.2354,375.7067,28/04/2016 13:41:35.913
1273.4119,268.7929,28/04/2016 13:41:35.945
1238.2935,374.1649,28/04/2016 13:41:35.962
1253.7087,284.8487,28/04/2016 13:41:35.996
928.5641,1021.3792,28/04/2016 13:41:36.135
954.7553,901.7217,28/04/2016 13:41:36.147
953.9828,741.837,28/04/2016 13:41:36.161
980.0777,613.1882,28/04/2016 13:41:36.178
979.6771,578.4609,28/04/2016 13:41:36.194
1000.8444,529.8615,28/04/2016 13:41:36.211
996.8925,532.9861,28/04/2016 13:41:36.228
997.8986,518.6884,28/04/2016 13:41:36.245
1012.9423,518.8439,28/04/2016 13:41:36.261
1011.1375,526.7032,28/04/2016 13:41:36.294
999.1067,518.0888,28/04/2016 13:41:36.311
1006.0664,519.7982,28/04/2016 13:41:36.328
841.0504,546.0962,28/04/2016 13:41:36.344
603.4594,533.7943,28/04/2016 13:41:36.361
548.2642,607.4283,28/04/2016 13:41:36.378
559.2669,588.4261,28/04/2016 13:41:36.394
560.4489,586.9287,28/04/2016 13:41:36.411
567.9812,570.7418,28/04/2016 13:41:36.428
560.1543,576.8301,28/04/2016 13:41:36.447
566.2103,552.364,28/04/2016 13:41:36.461
551.2802,604.3761,28/04/2016 13:41:36.478
588.948,598.2583,28/04/2016 13:41:36.496
539.9764,586.7812,28/04/2016 13:41:36.511
566.5275,583.8907,28/04/2016 13:41:36.528
565.1804,584.5326,28/04/2016 13:41:36.544
560.0514,595.3268,28/04/2016 13:41:36.561
564.3701,587.5486,28/04/2016 13:41:36.578
528.4814,592.4684,28/04/2016 13:41:36.594
554.1145,590.4399,28/04/2016 13:41:36.611
556.8635,594.11,28/04/2016 13:41:36.628
559.0812,577.8217,28/04/2016 13:41:36.644
551.7863,600.6627,28/04/2016 13:41:36.661
564.2214,594.8828,28/04/2016 13:41:36.677
563.6799,564.6196,28/04/2016 13:41:36.694
575.0103,598.1949,28/04/2016 13:41:36.727
556.8804,590.3699,28/04/2016 13:41:36.711
553.2742,604.5245,28/04/2016 13:41:36.744
602.9418,596.432,28/04/2016 13:41:36.761
558.2905,601.223,28/04/2016 13:41:36.777
546.7697,612.3358,28/04/2016 13:41:36.794
553.2372,569.833,28/04/2016 13:41:36.811
556.9367,590.9677,28/04/2016 13:41:36.827
538.7634,607.4911,28/04/2016 13:41:36.844
548.3789,608.08,28/04/2016 13:41:36.861
548.2546,587.467,28/04/2016 13:41:36.877
517.2292,571.2543,28/04/2016 13:41:36.894
541.6934,605.8759,28/04/2016 13:41:36.910
547.1341,536.4655,28/04/2016 13:41:36.927
533.9307,590.3398,28/04/2016 13:41:36.945
528.2068,586.7456,28/04/2016 13:41:36.960
542.527,579.5026,28/04/2016 13:41:36.977
526.6849,595.004,28/04/2016 13:41:36.994
513.1766,571.6478,28/04/2016 13:41:37.010
539.3882,620.4935,28/04/2016 13:41:37.027
542.2982,581.5505,28/04/2016 13:41:37.044
534.5491,560.0453,28/04/2016 13:41:37.061
526.0514,584.0208,28/04/2016 13:41:37.094
585.6609,522.6813,28/04/2016 13:41:37.077
502.8495,588.4144,28/04/2016 13:41:37.111
545.247,587.3108,28/04/2016 13:41:37.127
709.6232,559.3622,28/04/2016 13:41:37.144
940.1182,527.7894,28/04/2016 13:41:37.160
1054.1802,352.5797,28/04/2016 13:41:37.177
1088.6815,475.4324,28/04/2016 13:41:37.194
1088.3743,465.7313,28/04/2016 13:41:37.210
1077.5339,487.0521,28/04/2016 13:41:37.227
1084.2261,486.5204,28/04/2016 13:41:37.243
1083.6907,489.9525,28/04/2016 13:41:37.260
1055.6289,498.2993,28/04/2016 13:41:37.277
1015.1857,382.2729,28/04/2016 13:41:37.293
1043.1066,384.9688,28/04/2016 13:41:37.310
1073.8495,500.0023,28/04/2016 13:41:37.327
1071.6462,478.2276,28/04/2016 13:41:37.344
1002.4343,469.4757,28/04/2016 13:41:37.360
1072.2267,514.5584,28/04/2016 13:41:37.377
1004.2386,414.1035,28/04/2016 13:41:37.393
1043.6184,499.1013,28/04/2016 13:41:37.410
1026.2047,465.421,28/04/2016 13:41:37.426
878.0356,485.7399,28/04/2016 13:41:37.443
626.3098,489.3513,28/04/2016 13:41:37.460
369.4109,447.6599,28/04/2016 13:41:37.543
436.1706,232.0948,28/04/2016 13:41:37.526
327.5054,482.3516,28/04/2016 13:41:37.576
334.8553,469.2227,28/04/2016 13:41:37.560
343.8749,505.9023,28/04/2016 13:41:37.593
347.1905,473.3137,28/04/2016 13:41:37.610
343.6033,476.8388,28/04/2016 13:41:37.626
334.9311,487.2098,28/04/2016 13:41:37.643
325.4073,474.1557,28/04/2016 13:41:37.660
317.489,453.1484,28/04/2016 13:41:37.676
327.2531,671.405,28/04/2016 13:41:37.693
1092.0151,722.125,28/04/2016 13:41:37.876
971.7223,589.7458,28/04/2016 13:41:37.893
932.9335,521.11,28/04/2016 13:41:37.909
941.7231,455.6248,28/04/2016 13:41:37.926
985.6714,465.2971,28/04/2016 13:41:37.942
714.166,431.7989,28/04/2016 13:41:37.959
789.9104,418.8405,28/04/2016 13:41:37.976
712.6116,457.6263,28/04/2016 13:41:37.993
721.2337,468.9857,28/04/2016 13:41:38.009
692.9231,447.8688,28/04/2016 13:41:38.026
702.1658,495.6459,28/04/2016 13:41:38.043
702.1781,480.6989,28/04/2016 13:41:38.059
687.2668,444.8899,28/04/2016 13:41:38.076
666.9166,464.067,28/04/2016 13:41:38.092
693.0941,472.062,28/04/2016 13:41:38.109
666.0229,456.6577,28/04/2016 13:41:38.126
671.7638,453.248,28/04/2016 13:41:38.142
719.6793,498.5398,28/04/2016 13:41:38.159
697.7885,457.3981,28/04/2016 13:41:38.176
629.3553,452.4678,28/04/2016 13:41:38.192
559.1023,529.5068,28/04/2016 13:41:38.209
596.7791,525.5455,28/04/2016 13:41:38.226
532.3964,439.4186,28/04/2016 13:41:38.242
539.0828,481.8157,28/04/2016 13:41:38.259
518.1505,479.8813,28/04/2016 13:41:38.276
562.9683,465.3724,28/04/2016 13:41:38.309
744.1316,385.9649,28/04/2016 13:41:38.292
565.8455,467.7601,28/04/2016 13:41:38.325
562.618,521.7501,28/04/2016 13:41:38.342
533.4423,372.6415,28/04/2016 13:41:38.359
544.9416,479.9895,28/04/2016 13:41:38.375
520.1874,514.681,28/04/2016 13:41:38.392
536.1429,528.2731,28/04/2016 13:41:38.409
524.2814,533.1292,28/04/2016 13:41:38.425
549.403,538.4434,28/04/2016 13:41:38.442
596.1097,540.1044,28/04/2016 13:41:38.459
635.4691,379.9192,28/04/2016 13:41:38.475
718.1192,435.0655,28/04/2016 13:41:38.492
815.1774,453.0728,28/04/2016 13:41:38.509
643.4246,321.9063,28/04/2016 13:41:38.525
788.0698,457.5594,28/04/2016 13:41:38.542
799.4478,493.2691,28/04/2016 13:41:38.559
804.7533,486.1807,28/04/2016 13:41:38.592
813.3602,452.2993,28/04/2016 13:41:38.575
785.2102,506.819,28/04/2016 13:41:38.609
795.779,486.3309,28/04/2016 13:41:38.625
808.3782,497.3512,28/04/2016 13:41:38.642
787.7937,518.5819,28/04/2016 13:41:38.659
792.8329,525.4319,28/04/2016 13:41:38.675
803.7361,474.0905,28/04/2016 13:41:38.692
803.0775,507.9916,28/04/2016 13:41:38.709
779.6475,513.1815,28/04/2016 13:41:38.725
788.99,511.3204,28/04/2016 13:41:38.742
778.1772,521.0984,28/04/2016 13:41:38.758
784.1819,513.6117,28/04/2016 13:41:38.775
783.6099,523.8962,28/04/2016 13:41:38.792
765.3208,506.8854,28/04/2016 13:41:38.808
779.3135,522.8181,28/04/2016 13:41:38.826
788.9386,528.0809,28/04/2016 13:41:38.842
793.4637,523.8705,28/04/2016 13:41:38.858
777.4982,469.6012,28/04/2016 13:41:38.875
742.3016,499.2498,28/04/2016 13:41:38.892
795.3781,518.4901,28/04/2016 13:41:38.908
762.4075,522.3256,28/04/2016 13:41:38.925
775.405,530.7584,28/04/2016 13:41:38.941
774.1574,505.264,28/04/2016 13:41:38.958
795.1733,519.6462,28/04/2016 13:41:38.975
789.2617,540.9855,28/04/2016 13:41:38.991
774.4567,512.2247,28/04/2016 13:41:39.008
731.8365,516.9984,28/04/2016 13:41:39.025
803.0321,555.1488,28/04/2016 13:41:39.041
816.6178,555.947,28/04/2016 13:41:39.058
786.8333,562.9016,28/04/2016 13:41:39.075
781.5238,548.497,28/04/2016 13:41:39.091
788.9174,601.8455,28/04/2016 13:41:39.108
778.1934,544.7091,28/04/2016 13:41:39.125
796.7754,529.8804,28/04/2016 13:41:39.141
765.823,552.4546,28/04/2016 13:41:39.158
788.6333,553.9615,28/04/2016 13:41:39.191
799.7715,588.2333,28/04/2016 13:41:39.177
805.0174,575.3095,28/04/2016 13:41:39.208
798.3525,561.4109,28/04/2016 13:41:39.226
797.1558,594.231,28/04/2016 13:41:39.241
794.5421,573.0874,28/04/2016 13:41:39.258
804.4341,603.5015,28/04/2016 13:41:39.274
756.1912,565.7399,28/04/2016 13:41:39.291
810.0173,583.726,28/04/2016 13:41:39.308
805.7924,569.4905,28/04/2016 13:41:39.324
799.6423,618.8185,28/04/2016 13:41:39.341
783.9666,591.7974,28/04/2016 13:41:39.358
802.2119,603.2294,28/04/2016 13:41:39.375
789.8671,615.6606,28/04/2016 13:41:39.391
807.9646,609.3075,28/04/2016 13:41:39.408
797.3523,610.9297,28/04/2016 13:41:39.425
765.9908,606.9411,28/04/2016 13:41:39.441
783.453,600.7477,28/04/2016 13:41:39.457
782.507,636.916,28/04/2016 13:41:39.491
754.3904,602.2341,28/04/2016 13:41:39.475
745.4984,616.517,28/04/2016 13:41:39.507
754.5582,632.4003,28/04/2016 13:41:39.524
769.34,642.5452,28/04/2016 13:41:39.541
752.8398,633.8951,28/04/2016 13:41:39.558
760.6245,629.2405,28/04/2016 13:41:39.592
745.271,635.6949,28/04/2016 13:41:39.608
780.1698,633.4052,28/04/2016 13:41:39.626
735.6448,659.1501,28/04/2016 13:41:39.642
751.3734,685.4771,28/04/2016 13:41:39.658
744.0413,1137.2126,28/04/2016 13:41:39.791
766.9903,930.0823,28/04/2016 13:41:39.825
1037.7991,908.348,28/04/2016 13:41:39.842
756.3551,774.5179,28/04/2016 13:41:39.859
767.9564,727.7834,28/04/2016 13:41:39.875
774.5652,696.7859,28/04/2016 13:41:39.891
771.4969,686.7974,28/04/2016 13:41:39.908
767.9832,656.4078,28/04/2016 13:41:39.925
784.264,675.2924,28/04/2016 13:41:39.941
754.226,633.3796,28/04/2016 13:41:39.975
752.1062,659.2607,28/04/2016 13:41:39.958
778.8387,683.2212,28/04/2016 13:41:39.991
782.104,627.7456,28/04/2016 13:41:40.011
790.4075,637.9999,28/04/2016 13:41:40.025
764.9161,624.8442,28/04/2016 13:41:40.041
747.4037,620.3624,28/04/2016 13:41:40.058
761.5664,656.0372,28/04/2016 13:41:40.074
756.5154,651.2405,28/04/2016 13:41:40.091
758.3728,657.3817,28/04/2016 13:41:40.108
756.076,653.3036,28/04/2016 13:41:40.124
752.1235,648.5203,28/04/2016 13:41:40.141
784.8389,682.9077,28/04/2016 13:41:40.158
778.2179,662.3629,28/04/2016 13:41:40.174
910.3304,623.0988,28/04/2016 13:41:40.191
1173.6106,571.6163,28/04/2016 13:41:40.209
1336.0388,358.6052,28/04/2016 13:41:40.224
1468.7524,205.412,28/04/2016 13:41:40.241
1374.7805,263.1767,28/04/2016 13:41:40.258
1269.7627,330.131,28/04/2016 13:41:40.274
1345.6729,300.481,28/04/2016 13:41:40.308
1489.188,217.4333,28/04/2016 13:41:40.324
1129.1694,380.1511,28/04/2016 13:41:40.341
1366.3389,351.3912,28/04/2016 13:41:40.358
1267.3408,1123.7095,28/04/2016 13:41:40.374
790.2281,-60.8917,28/04/2016 13:41:40.391
1373.2976,271.3199,28/04/2016 13:41:40.407
1475.0173,254.7724,28/04/2016 13:41:40.425
1346.2512,510.5692,28/04/2016 13:41:40.441
1285.1094,382.1086,28/04/2016 13:41:40.457
1303.5828,345.8297,28/04/2016 13:41:40.474
1358.3535,310.8715,28/04/2016 13:41:40.491
1281.3574,400.3939,28/04/2016 13:41:40.507
1371.9617,319.5927,28/04/2016 13:41:40.524
1272.1426,327.0821,28/04/2016 13:41:40.540
1285.8467,455.9472,28/04/2016 13:41:40.557
1316.8573,256.7126,28/04/2016 13:41:40.574
1275.6138,436.9327,28/04/2016 13:41:40.590
1274.8088,526.8245,28/04/2016 13:41:40.607
1297.5713,403.8386,28/04/2016 13:41:40.624
1221.8431,430.8529,28/04/2016 13:41:40.640
1281.3546,394.7412,28/04/2016 13:41:40.658
1275.5247,330.9638,28/04/2016 13:41:40.674
1245.4868,553.0021,28/04/2016 13:41:40.690
1209.6091,543.251,28/04/2016 13:41:40.708
1212.696,559.2842,28/04/2016 13:41:40.724
1175.5952,535.954,28/04/2016 13:41:40.740
1131.7766,575.0846,28/04/2016 13:41:40.774
1189.25,546.7356,28/04/2016 13:41:40.762
1005.8206,546.5941,28/04/2016 13:41:40.790
1003.4487,568.2808,28/04/2016 13:41:40.807
996.8475,527.55,28/04/2016 13:41:40.826
982.032,553.3649,28/04/2016 13:41:40.840
1024.6118,578.8992,28/04/2016 13:41:40.857
987.8726,565.5607,28/04/2016 13:41:40.874
984.9785,548.8191,28/04/2016 13:41:40.890
932.9005,545.7628,28/04/2016 13:41:40.907
953.7104,561.4355,28/04/2016 13:41:40.923
955.5772,474.7487,28/04/2016 13:41:40.940
955.1052,536.1069,28/04/2016 13:41:40.957
959.2743,553.0968,28/04/2016 13:41:40.990
926.3968,543.778,28/04/2016 13:41:41.008
948.8337,523.3989,28/04/2016 13:41:41.023
946.7721,538.6312,28/04/2016 13:41:41.040
945.556,573.3826,28/04/2016 13:41:41.057
921.7637,552.0879,28/04/2016 13:41:41.073
916.6565,545.5123,28/04/2016 13:41:41.090
934.5205,567.4672,28/04/2016 13:41:41.107
910.0754,573.7797,28/04/2016 13:41:41.123
889.1705,543.9486,28/04/2016 13:41:41.140
940.4131,551.0267,28/04/2016 13:41:41.157
908.9888,570.6577,28/04/2016 13:41:41.175
918.5792,569.269,28/04/2016 13:41:41.190
909.4783,572.1622,28/04/2016 13:41:41.207
880.6547,549.4946,28/04/2016 13:41:41.223
896.9841,557.5073,28/04/2016 13:41:41.256
896.2396,562.4543,28/04/2016 13:41:41.273
871.3434,543.1057,28/04/2016 13:41:41.290
807.8735,511.0569,28/04/2016 13:41:41.307
695.0305,392.409,28/04/2016 13:41:41.323
680.1005,327.4038,28/04/2016 13:41:41.340
690.7069,339.3605,28/04/2016 13:41:41.356
674.9512,333.0346,28/04/2016 13:41:41.390
635.8044,305.7896,28/04/2016 13:41:41.378
676.0782,318.478,28/04/2016 13:41:41.406
655.3047,356.8377,28/04/2016 13:41:41.423
671.6836,315.8027,28/04/2016 13:41:41.456
878.0867,195.6107,28/04/2016 13:41:41.473
862.0007,24.4327,28/04/2016 13:41:41.489
1072.7451,207.8706,28/04/2016 13:41:41.540
1110.9744,274.4535,28/04/2016 13:41:41.556
1097.5581,281.4491,28/04/2016 13:41:41.574
1093.8826,285.8316,28/04/2016 13:41:41.589
1052.4229,210.1462,28/04/2016 13:41:41.606
1101.9188,280.4308,28/04/2016 13:41:41.623
1030.0936,237.478,28/04/2016 13:41:41.640
1071.9205,275.2676,28/04/2016 13:41:41.656
1083.0046,284.0988,28/04/2016 13:41:41.673
1122.8215,270.6774,28/04/2016 13:41:41.691
920.5755,361.1359,28/04/2016 13:41:41.706
793.1605,450.125,28/04/2016 13:41:41.723
842.6018,554.6954,28/04/2016 13:41:41.739
854.9374,544.882,28/04/2016 13:41:41.756
887.6307,551.2764,28/04/2016 13:41:41.773
837.924,559.5696,28/04/2016 13:41:41.789
817.9481,485.7469,28/04/2016 13:41:41.809
846.6348,572.2588,28/04/2016 13:41:41.823
839.3628,567.258,28/04/2016 13:41:41.843
850.3275,548.2238,28/04/2016 13:41:41.856
873.4774,589.7003,28/04/2016 13:41:41.872
858.2307,573.11,28/04/2016 13:41:41.890
849.5568,587.1072,28/04/2016 13:41:41.906
846.8491,588.2835,28/04/2016 13:41:41.939
837.873,554.4143,28/04/2016 13:41:41.923
849.3463,566.7842,28/04/2016 13:41:41.956
833.3995,530.8207,28/04/2016 13:41:41.972
859.9882,591.9711,28/04/2016 13:41:41.989
850.9487,568.946,28/04/2016 13:41:42.006
877.89,595.3862,28/04/2016 13:41:42.023
854.0264,552.1525,28/04/2016 13:41:42.039
860.7904,582.4648,28/04/2016 13:41:42.056
873.1915,599.2581,28/04/2016 13:41:42.072
871.304,579.6281,28/04/2016 13:41:42.089
878.1358,596.7946,28/04/2016 13:41:42.106
877.3921,583.3256,28/04/2016 13:41:42.122
808.985,567.8212,28/04/2016 13:41:42.139
612.5949,460.5842,28/04/2016 13:41:42.156
425.3992,439.683,28/04/2016 13:41:42.172
481.8829,306.768,28/04/2016 13:41:42.190
458.7471,410.7364,28/04/2016 13:41:42.205
447.716,455.0012,28/04/2016 13:41:42.222
465.6804,439.7679,28/04/2016 13:41:42.239
431.0553,408.2324,28/04/2016 13:41:42.255
446.195,434.6906,28/04/2016 13:41:42.272
418.3105,417.7678,28/04/2016 13:41:42.289
443.5859,440.712,28/04/2016 13:41:42.305
453.5443,437.6559,28/04/2016 13:41:42.322
449.9796,452.3201,28/04/2016 13:41:42.339
439.448,455.738,28/04/2016 13:41:42.355
437.7175,439.587,28/04/2016 13:41:42.388
458.3829,432.0579,28/04/2016 13:41:42.372
434.9251,428.1447,28/04/2016 13:41:42.405
458.1159,444.947,28/04/2016 13:41:42.422
455.1928,436.451,28/04/2016 13:41:42.438
437.5324,422.7039,28/04/2016 13:41:42.455
432.428,453.6432,28/04/2016 13:41:42.472
466.5184,470.5628,28/04/2016 13:41:42.488
432.5302,456.1085,28/04/2016 13:41:42.505
427.2786,469.2556,28/04/2016 13:41:42.524
440.1257,433.7599,28/04/2016 13:41:42.538
440.968,461.4633,28/04/2016 13:41:42.555
428.7548,418.3242,28/04/2016 13:41:42.572
431.567,458.2778,28/04/2016 13:41:42.588
410.2424,427.2017,28/04/2016 13:41:42.605
488.1064,454.5795,28/04/2016 13:41:42.622
701.8804,504.3447,28/04/2016 13:41:42.638
1019.6424,604.6434,28/04/2016 13:41:42.671
937.2214,559.2553,28/04/2016 13:41:42.655
1036.3459,582.507,28/04/2016 13:41:42.688
1010.3278,626.2375,28/04/2016 13:41:42.705
1038.0347,628.4386,28/04/2016 13:41:42.722
1026.1204,588.0744,28/04/2016 13:41:42.738
991.0815,586.9218,28/04/2016 13:41:42.755
982.7124,601.9282,28/04/2016 13:41:42.771
1025.0515,621.3894,28/04/2016 13:41:42.788
1016.0731,621.5977,28/04/2016 13:41:42.806
1020.1839,601.9573,28/04/2016 13:41:42.821
1013.6666,600.0365,28/04/2016 13:41:42.838
1004.4681,601.2435,28/04/2016 13:41:42.856
990.0684,605.6653,28/04/2016 13:41:42.871
987.3342,621.0023,28/04/2016 13:41:42.888
999.6237,632.8819,28/04/2016 13:41:42.905
975.0433,630.256,28/04/2016 13:41:42.921
987.8652,603.7452,28/04/2016 13:41:42.940
976.4044,608.0026,28/04/2016 13:41:42.954
964.2476,606.4285,28/04/2016 13:41:42.971
986.1176,597.1664,28/04/2016 13:41:42.988
958.1536,594.9153,28/04/2016 13:41:43.004
963.4531,592.6482,28/04/2016 13:41:43.022
949.9349,601.7738,28/04/2016 13:41:43.038
966.7174,590.5381,28/04/2016 13:41:43.055
948.3083,594.6094,28/04/2016 13:41:43.075
916.7111,602.8959,28/04/2016 13:41:43.088
933.5198,594.7831,28/04/2016 13:41:43.105
954.3008,615.6873,28/04/2016 13:41:43.121
963.1841,576.9214,28/04/2016 13:41:43.138
944.0131,591.9211,28/04/2016 13:41:43.159
949.6819,607.8182,28/04/2016 13:41:43.171
966.3823,599.9229,28/04/2016 13:41:43.204
921.0438,580.0854,28/04/2016 13:41:43.188
930.7258,546.6016,28/04/2016 13:41:43.221
930.9692,577.2462,28/04/2016 13:41:43.254
948.4834,574.3701,28/04/2016 13:41:43.248
922.0293,582.0762,28/04/2016 13:41:43.271
929.4692,581.6229,28/04/2016 13:41:43.288
926.2839,574.8725,28/04/2016 13:41:43.304
932.129,554.4956,28/04/2016 13:41:43.321
922.1371,556.4646,28/04/2016 13:41:43.338
911.3291,536.8367,28/04/2016 13:41:43.354
914.0551,574.2162,28/04/2016 13:41:43.372
936.9593,567.3891,28/04/2016 13:41:43.387
937.1105,552.3486,28/04/2016 13:41:43.404
948.8575,575.0392,28/04/2016 13:41:43.423
906.3062,563.8494,28/04/2016 13:41:43.437
860.4504,558.8204,28/04/2016 13:41:43.471
659.4165,530.0193,28/04/2016 13:41:43.487
528.1902,494.975,28/04/2016 13:41:43.505
495.6057,525.8226,28/04/2016 13:41:43.521
517.8441,487.3245,28/04/2016 13:41:43.537
500.3759,500.8586,28/04/2016 13:41:43.554
498.2525,540.6423,28/04/2016 13:41:43.587
533.0451,499.7932,28/04/2016 13:41:43.604
507.9986,537.7173,28/04/2016 13:41:43.621
501.6849,513.2473,28/04/2016 13:41:43.637
521.0878,517.0538,28/04/2016 13:41:43.654
511.8141,504.326,28/04/2016 13:41:43.676
539.0594,513.1779,28/04/2016 13:41:43.687
540.8578,517.2639,28/04/2016 13:41:43.704
519.1118,501.5041,28/04/2016 13:41:43.737
567.4138,533.3978,28/04/2016 13:41:43.720
545.3957,506.5607,28/04/2016 13:41:43.754
537.1866,504.959,28/04/2016 13:41:43.770
530.5302,520.0419,28/04/2016 13:41:43.787
559.8818,536.8217,28/04/2016 13:41:43.804
528.3336,527.1022,28/04/2016 13:41:43.820
548.9628,535.2974,28/04/2016 13:41:43.837
549.7582,504.7668,28/04/2016 13:41:43.854
529.8812,530.1608,28/04/2016 13:41:43.887
541.8467,521.1002,28/04/2016 13:41:43.870
537.6794,509.4738,28/04/2016 13:41:43.905
502.2729,513.0839,28/04/2016 13:41:43.920
537.8541,499.9262,28/04/2016 13:41:43.937
531.7173,519.8574,28/04/2016 13:41:43.953
533.9122,506.512,28/04/2016 13:41:43.970
753.8937,578.451,28/04/2016 13:41:44.003
995.8997,691.7656,28/04/2016 13:41:44.020
1107.5583,779.5166,28/04/2016 13:41:44.037
1084.2648,784.7833,28/04/2016 13:41:44.054
1099.8103,801.716,28/04/2016 13:41:44.070
1075.1477,775.974,28/04/2016 13:41:44.087
1071.4733,751.2192,28/04/2016 13:41:44.121
1045.0125,780.1281,28/04/2016 13:41:44.137
1074.5232,774.7648,28/04/2016 13:41:44.153
1045.9879,759.047,28/04/2016 13:41:44.172
1042.4019,765.7521,28/04/2016 13:41:44.220
1081.4479,756.673,28/04/2016 13:41:44.203
1043.9731,733.9976,28/04/2016 13:41:44.254
1054.0742,744.3641,28/04/2016 13:41:44.237
996.084,758.1504,28/04/2016 13:41:44.270
1029.7435,765.2362,28/04/2016 13:41:44.286
992.0305,751.858,28/04/2016 13:41:44.303
1008.1793,775.1087,28/04/2016 13:41:44.320
997.3831,759.8934,28/04/2016 13:41:44.336
992.6952,768.3646,28/04/2016 13:41:44.353
995.5815,750.4365,28/04/2016 13:41:44.370
971.8997,766.9977,28/04/2016 13:41:44.388
1015.7878,776.5349,28/04/2016 13:41:44.403
946.3297,662.152,28/04/2016 13:41:44.420
913.6417,495.4865,28/04/2016 13:41:44.436
911.5265,455.697,28/04/2016 13:41:44.453
934.8599,452.7569,28/04/2016 13:41:44.486
934.4811,458.1371,28/04/2016 13:41:44.469
898.8787,461.4542,28/04/2016 13:41:44.503
921.0352,446.4393,28/04/2016 13:41:44.519
934.2032,446.9641,28/04/2016 13:41:44.536
889.0426,417.3763,28/04/2016 13:41:44.553
904.9094,452.6272,28/04/2016 13:41:44.569
948.1249,455.2846,28/04/2016 13:41:44.586
929.9983,442.4067,28/04/2016 13:41:44.603
896.7139,429.0162,28/04/2016 13:41:44.619
887.4802,447.3122,28/04/2016 13:41:44.636
