BlinkType,TimeTracker
NormalBlink,2016-04-21 16:34:28.069
NormalBlink,2016-04-21 16:34:28.168
LongBlink,2016-04-21 16:34:29.184
NormalBlink,2016-04-21 16:34:29.450
NormalBlink,2016-04-21 16:34:29.667
NormalBlink,2016-04-21 16:34:29.784
NormalBlink,2016-04-21 16:34:29.866
NormalBlink,2016-04-21 16:34:30.032
NormalBlink,2016-04-21 16:34:30.116
NormalBlink,2016-04-21 16:34:30.199
NormalBlink,2016-04-21 16:34:30.282
LongBlink,2016-04-21 16:34:31.981
NormalBlink,2016-04-21 16:34:32.113
NormalBlink,2016-04-21 16:34:32.680
NormalBlink,2016-04-21 16:34:33.495
NormalBlink,2016-04-21 16:34:33.545
NormalBlink,2016-04-21 16:34:33.711
NormalBlink,2016-04-21 16:34:33.795
NormalBlink,2016-04-21 16:34:34.277
NormalBlink,2016-04-21 16:34:34.444
NormalBlink,2016-04-21 16:34:34.694
NormalBlink,2016-04-21 16:34:34.860
NormalBlink,2016-04-21 16:34:35.659
NormalBlink,2016-04-21 16:34:35.792
NormalBlink,2016-04-21 16:34:36.309
NormalBlink,2016-04-21 16:34:36.541
NormalBlink,2016-04-21 16:34:36.708
NormalBlink,2016-04-21 16:34:36.941
NormalBlink,2016-04-21 16:34:37.141
NormalBlink,2016-04-21 16:34:37.357
NormalBlink,2016-04-21 16:34:37.474
NormalBlink,2016-04-21 16:34:37.624
NormalBlink,2016-04-21 16:34:37.956
NormalBlink,2016-04-21 16:34:38.257
NormalBlink,2016-04-21 16:34:38.423
NormalBlink,2016-04-21 16:34:38.556
NormalBlink,2016-04-21 16:34:38.889
NormalBlink,2016-04-21 16:34:39.122
NormalBlink,2016-04-21 16:34:39.721
NormalBlink,2016-04-21 16:34:39.804
NormalBlink,2016-04-21 16:34:40.021
NormalBlink,2016-04-21 16:34:40.105
NormalBlink,2016-04-21 16:34:40.171
NormalBlink,2016-04-21 16:34:40.254
NormalBlink,2016-04-21 16:34:41.086
NormalBlink,2016-04-21 16:34:41.286
NormalBlink,2016-04-21 16:34:41.419
NormalBlink,2016-04-21 16:34:41.819
NormalBlink,2016-04-21 16:34:41.870
NormalBlink,2016-04-21 16:34:42.020
NormalBlink,2016-04-21 16:34:42.170
NormalBlink,2016-04-21 16:34:42.386
NormalBlink,2016-04-21 16:34:42.703
NormalBlink,2016-04-21 16:34:42.819
NormalBlink,2016-04-21 16:34:42.902
NormalBlink,2016-04-21 16:34:42.953
NormalBlink,2016-04-21 16:34:43.068
NormalBlink,2016-04-21 16:34:43.203
NormalBlink,2016-04-21 16:34:43.801
NormalBlink,2016-04-21 16:34:44.051
NormalBlink,2016-04-21 16:34:44.167
NormalBlink,2016-04-21 16:34:44.300
NormalBlink,2016-04-21 16:34:44.383
NormalBlink,2016-04-21 16:34:44.766
NormalBlink,2016-04-21 16:34:45.216
LongBlink,2016-04-21 16:34:45.932
NormalBlink,2016-04-21 16:34:46.182
NormalBlink,2016-04-21 16:34:46.332
NormalBlink,2016-04-21 16:34:46.398
NormalBlink,2016-04-21 16:34:46.515
NormalBlink,2016-04-21 16:34:46.581
NormalBlink,2016-04-21 16:34:46.897
NormalBlink,2016-04-21 16:34:47.115
NormalBlink,2016-04-21 16:34:47.264
NormalBlink,2016-04-21 16:34:48.463
NormalBlink,2016-04-21 16:34:49.028
NormalBlink,2016-04-21 16:34:49.129
NormalBlink,2016-04-21 16:34:49.295
NormalBlink,2016-04-21 16:34:49.445
NormalBlink,2016-04-21 16:34:49.728
NormalBlink,2016-04-21 16:34:49.960
NormalBlink,2016-04-21 16:34:50.110
NormalBlink,2016-04-21 16:34:50.760
NormalBlink,2016-04-21 16:34:50.909
NormalBlink,2016-04-21 16:34:51.210
NormalBlink,2016-04-21 16:34:51.276
NormalBlink,2016-04-21 16:34:52.241
NormalBlink,2016-04-21 16:34:52.491
NormalBlink,2016-04-21 16:34:52.541
NormalBlink,2016-04-21 16:34:52.990
NormalBlink,2016-04-21 16:34:53.473
NormalBlink,2016-04-21 16:34:53.756
NormalBlink,2016-04-21 16:34:53.839
NormalBlink,2016-04-21 16:34:53.990
NormalBlink,2016-04-21 16:34:54.206
NormalBlink,2016-04-21 16:34:54.289
NormalBlink,2016-04-21 16:34:54.372
NormalBlink,2016-04-21 16:34:54.456
NormalBlink,2016-04-21 16:34:54.773
NormalBlink,2016-04-21 16:34:55.005
NormalBlink,2016-04-21 16:34:55.204
NormalBlink,2016-04-21 16:34:55.304
NormalBlink,2016-04-21 16:34:55.521
NormalBlink,2016-04-21 16:34:55.571
NormalBlink,2016-04-21 16:34:56.087
NormalBlink,2016-04-21 16:34:56.554
NormalBlink,2016-04-21 16:34:56.620
LongBlink,2016-04-21 16:34:57.269
NormalBlink,2016-04-21 16:34:57.369
NormalBlink,2016-04-21 16:34:57.469
NormalBlink,2016-04-21 16:34:58.418
NormalBlink,2016-04-21 16:34:58.735
NormalBlink,2016-04-21 16:34:58.834
NormalBlink,2016-04-21 16:34:58.951
NormalBlink,2016-04-21 16:34:59.117
NormalBlink,2016-04-21 16:34:59.950
NormalBlink,2016-04-21 16:35:00.017
LongBlink,2016-04-21 16:35:01.049
NormalBlink,2016-04-21 16:35:01.132
NormalBlink,2016-04-21 16:35:01.582
NormalBlink,2016-04-21 16:35:01.982
NormalBlink,2016-04-21 16:35:02.164
NormalBlink,2016-04-21 16:35:02.364
NormalBlink,2016-04-21 16:35:03.064
NormalBlink,2016-04-21 16:35:03.147
NormalBlink,2016-04-21 16:35:03.413
NormalBlink,2016-04-21 16:35:03.529
NormalBlink,2016-04-21 16:35:03.896
NormalBlink,2016-04-21 16:35:03.996
NormalBlink,2016-04-21 16:35:04.179
NormalBlink,2016-04-21 16:35:04.279
NormalBlink,2016-04-21 16:35:04.362
NormalBlink,2016-04-21 16:35:06.093
NormalBlink,2016-04-21 16:35:07.009
NormalBlink,2016-04-21 16:35:07.492
NormalBlink,2016-04-21 16:35:08.624
NormalBlink,2016-04-21 16:35:09.290
NormalBlink,2016-04-21 16:35:09.689
NormalBlink,2016-04-21 16:35:09.906
NormalBlink,2016-04-21 16:35:10.072
NormalBlink,2016-04-21 16:35:10.422
NormalBlink,2016-04-21 16:35:10.489
NormalBlink,2016-04-21 16:35:10.605
NormalBlink,2016-04-21 16:35:10.688
NormalBlink,2016-04-21 16:35:10.838
NormalBlink,2016-04-21 16:35:11.304
NormalBlink,2016-04-21 16:35:11.354
NormalBlink,2016-04-21 16:35:11.420
NormalBlink,2016-04-21 16:35:11.554
NormalBlink,2016-04-21 16:35:11.870
NormalBlink,2016-04-21 16:35:12.103
NormalBlink,2016-04-21 16:35:12.519
NormalBlink,2016-04-21 16:35:14.284
NormalBlink,2016-04-21 16:35:15.449
LongBlink,2016-04-21 16:35:16.682
NormalBlink,2016-04-21 16:35:17.715
NormalBlink,2016-04-21 16:35:18.247
NormalBlink,2016-04-21 16:35:21.527
NormalBlink,2016-04-21 16:35:21.660
NormalBlink,2016-04-21 16:35:21.743
NormalBlink,2016-04-21 16:35:21.959
NormalBlink,2016-04-21 16:35:22.392
NormalBlink,2016-04-21 16:35:22.509
NormalBlink,2016-04-21 16:35:22.742
NormalBlink,2016-04-21 16:35:23.058
NormalBlink,2016-04-21 16:35:23.491
NormalBlink,2016-04-21 16:35:23.674
LongBlink,2016-04-21 16:35:25.372
NormalBlink,2016-04-21 16:35:25.622
NormalBlink,2016-04-21 16:35:26.155
NormalBlink,2016-04-21 16:35:26.604
NormalBlink,2016-04-21 16:35:27.220
NormalBlink,2016-04-21 16:35:27.670
NormalBlink,2016-04-21 16:35:28.019
NormalBlink,2016-04-21 16:35:28.519
NormalBlink,2016-04-21 16:35:28.852
LongBlink,2016-04-21 16:35:30.417
NormalBlink,2016-04-21 16:35:30.966
NormalBlink,2016-04-21 16:35:31.182
NormalBlink,2016-04-21 16:35:31.416
NormalBlink,2016-04-21 16:35:31.565
NormalBlink,2016-04-21 16:35:31.665
NormalBlink,2016-04-21 16:35:32.098
NormalBlink,2016-04-21 16:35:32.531
NormalBlink,2016-04-21 16:35:32.647
NormalBlink,2016-04-21 16:35:32.797
NormalBlink,2016-04-21 16:35:33.047
NormalBlink,2016-04-21 16:35:33.513
NormalBlink,2016-04-21 16:35:33.713
NormalBlink,2016-04-21 16:35:33.879
NormalBlink,2016-04-21 16:35:34.763
NormalBlink,2016-04-21 16:35:34.929
NormalBlink,2016-04-21 16:35:35.379
NormalBlink,2016-04-21 16:35:35.628
NormalBlink,2016-04-21 16:35:36.028
NormalBlink,2016-04-21 16:35:36.211
NormalBlink,2016-04-21 16:35:36.344
NormalBlink,2016-04-21 16:35:36.627
NormalBlink,2016-04-21 16:35:37.043
LongBlink,2016-04-21 16:35:38.042
NormalBlink,2016-04-21 16:35:43.120
NormalBlink,2016-04-21 16:35:43.586
NormalBlink,2016-04-21 16:35:43.852
NormalBlink,2016-04-21 16:35:44.551
NormalBlink,2016-04-21 16:35:44.784
NormalBlink,2016-04-21 16:35:45.267
NormalBlink,2016-04-21 16:35:45.434
NormalBlink,2016-04-21 16:35:45.534
NormalBlink,2016-04-21 16:35:45.733
NormalBlink,2016-04-21 16:35:45.817
NormalBlink,2016-04-21 16:35:45.983
NormalBlink,2016-04-21 16:35:46.366
NormalBlink,2016-04-21 16:35:47.298
NormalBlink,2016-04-21 16:35:47.631
NormalBlink,2016-04-21 16:35:48.231
NormalBlink,2016-04-21 16:35:49.046
NormalBlink,2016-04-21 16:35:49.379
NormalBlink,2016-04-21 16:35:49.496
NormalBlink,2016-04-21 16:35:49.579
NormalBlink,2016-04-21 16:35:49.746
NormalBlink,2016-04-21 16:35:50.961
NormalBlink,2016-04-21 16:35:51.194
NormalBlink,2016-04-21 16:35:51.310
NormalBlink,2016-04-21 16:35:51.511
NormalBlink,2016-04-21 16:35:51.677
NormalBlink,2016-04-21 16:35:52.077
NormalBlink,2016-04-21 16:35:52.260
NormalBlink,2016-04-21 16:35:52.477
NormalBlink,2016-04-21 16:35:52.626
LongBlink,2016-04-21 16:35:53.226
NormalBlink,2016-04-21 16:35:53.692
NormalBlink,2016-04-21 16:35:53.975
NormalBlink,2016-04-21 16:35:54.108
NormalBlink,2016-04-21 16:35:54.275
NormalBlink,2016-04-21 16:35:54.391
NormalBlink,2016-04-21 16:35:54.808
NormalBlink,2016-04-21 16:35:54.924
NormalBlink,2016-04-21 16:35:55.473
NormalBlink,2016-04-21 16:35:55.923
NormalBlink,2016-04-21 16:35:56.039
NormalBlink,2016-04-21 16:35:56.123
NormalBlink,2016-04-21 16:35:56.422
NormalBlink,2016-04-21 16:35:56.622
NormalBlink,2016-04-21 16:35:56.805
NormalBlink,2016-04-21 16:35:57.105
NormalBlink,2016-04-21 16:35:57.571
NormalBlink,2016-04-21 16:35:57.721
NormalBlink,2016-04-21 16:35:57.904
NormalBlink,2016-04-21 16:35:58.087
NormalBlink,2016-04-21 16:35:58.254
NormalBlink,2016-04-21 16:35:58.836
