CRX,CRY
883.7286,611.8666
901.5366,602.5071
895.7434,600.9983
897.4387,587.1352
901.6913,592.8551
908.7968,591.4874
901.045,574.0883
913.0071,578.2602
911.1094,607.0942
912.3357,600.2373
909.0183,592.0823
850.6807,580.1826
791.7073,586.1392
803.1893,584.4995
804.209,571.0997
793.3614,572.8781
787.4789,595.9106
809.4684,592.2079
792.6296,561.6548
804.9003,579.9039
796.8369,580.2814
784.9467,579.5043
790.4958,552.9109
796.3683,574.7964
802.664,595.1504
797.6294,576.4603
789.0349,593.5647
789.0389,592.9038
927.8904,599.3776
794.4862,575.6702
980.4381,651.8046
966.419,660.8909
986.1427,659.776
990.6653,647.9672
974.4362,657.2648
991.3466,657.7562
976.4733,647.5477
991.8214,651.0731
986.7126,621.3984
969.4786,652.536
973.8728,663.7957
998.0251,663.9142
1180.1635,765.4708
1312.8151,827.5284
1290.0365,814.9381
1305.5404,828.168
1289.3799,836.1303
1300.2009,833.723
1298.7748,834.3286
1297.7039,828.4836
1289.9199,828.8615
1292.7634,833.0695
1172.7773,793.7888
885.8883,618.7336
737.3763,500.2412
755.9052,516.1648
758.5513,500.8014
747.622,519.0599
755.2894,491.2589
758.0397,492.0291
749.0007,513.4556
774.8873,507.1385
757.772,488.5694
750.8282,518.2767
749.5762,496.15
771.155,512.0983
747.1711,518.198
790.4696,524.4305
786.7769,557.521
788.4276,555.4115
778.7852,553.3221
783.005,560.4138
780.3447,567.5358
779.5813,577.0564
779.6257,563.2143
787.1461,559.7453
785.0334,562.5655
659.0363,468.2021
553.6497,407.1185
567.7615,415.9918
567.0159,376.2777
578.4017,409.925
578.7719,412.432
584.4045,404.4727
558.7136,383.1341
561.41,417.9634
551.6909,412.5224
567.8284,400.9615
560.4429,427.5234
568.7635,413.8325
560.4357,443.625
570.0544,409.9137
519.9727,402.3847
457.2207,402.8906
477.6193,419.9271
488.097,412.4697
480.041,409.5295
466.8933,414.6428
482.5015,402.738
472.8289,403.3472
473.3979,392.4486
462.7921,413.5703
472.5173,408.6677
474.7158,399.7042
483.0903,415.5668
392.8192,395.6387
325.8057,413.3472
317.6913,422.0614
324.7362,424.6594
308.3449,416.4399
343.5005,415.8538
338.0507,427.4189
337.5852,431.2723
334.8006,417.5956
493.2795,460.0346
740.8121,475.3291
754.9814,477.7949
773.3479,479.8763
756.1446,473.5646
759.6312,472.4772
763.585,452.3199
773.4835,469.1669
762.7017,490.0811
764.1997,485.2388
756.0775,471.1715
751.2069,474.8679
761.7029,472.0472
663.0856,514.1115
626.4061,525.6049
626.6501,523.0219
630.673,505.9355
621.5784,517.4857
625.408,546.4666
613.1851,537.7777
605.558,528.3464
632.8746,532.4371
611.4408,523.0388
631.4863,536.48
459.8817,586.0684
313.9388,590.4879
345.2115,602.583
319.3199,603.0907
321.9665,594.0092
340.8306,598.6252
355.5889,626.2345
332.2943,600.4709
320.7213,592.6292
320.8281,602.2787
329.5011,592.3221
330.0265,576.2638
358.1315,575.4979
866.1293,601.8858
606.9081,611.0891
866.8964,593.0928
889.3666,601.9521
893.0684,599.7837
875.256,601.1196
877.3198,595.1151
869.7639,610.0767
860.272,612.2371
886.1753,583.1025
895.1221,609.2085
878.382,578.9886
898.6365,582.0549
895.3214,579.9668
890.5745,600.7039
878.4614,591.9001
871.7717,594.0552
873.1458,607.0797
877.0887,597.7278
888.6982,574.1394
893.2389,586.9816
878.5963,595.3975
886.8459,558.6418
888.829,596.3685
878.9113,574.9406
872.8793,561.8982
879.0474,560.8328
898.16,596.7066
1046.7302,546.9094
1079.3423,550.5483
1047.4797,532.0624
1046.7866,547.0293
1041.4253,539.8492
1045.792,542.8551
1031.6752,517.0651
1036.3369,529.2325
1031.9421,528.7232
1032.6963,512.7471
1009.0814,536.3507
1005.381,530.0366
1001.213,539.5012
981.4418,529.9677
992.7319,539.459
969.609,514.4854
964.8708,530.6003
965.2021,531.3848
937.6808,515.6646
940.4889,529.4245
919.7318,548.2377
914.3793,541.3344
918.4694,523.3945
928.264,525.6237
907.6417,519.1223
895.3372,530.9135
901.1956,534.3008
903.8923,500.3689
902.4899,524.0424
890.8365,529.6962
880.9204,513.8124
894.2494,528.3809
886.7905,526.2135
876.311,552.8417
872.1658,535.2584
921.4499,549.1152
1070.989,508.5231
1103.8583,526.9931
1102.708,522.4241
1099.938,528.9671
1088.6262,538.9819
1108.0262,528.8997
1084.8081,517.338
1094.0853,542.5244
1091.1044,542.467
1088.4469,536.2651
1078.2234,527.3098
1085.6201,521.3904
1092.798,523.7843
1087.0286,534.809
1042.0869,583.6316
948.8537,666.1105
952.5035,666.899
926.7952,678.8308
945.3499,656.2324
934.67,697.9724
950.0867,667.9085
950.9442,704.389
939.5226,699.8607
936.3269,684.9523
937.7117,676.1592
931.4428,702.5031
924.1907,691.7604
904.7513,700.9417
912.5956,688.1995
934.5601,613.2509
914.6504,500.2171
944.4527,553.219
901.3615,502.8279
902.2037,480.3227
892.8107,492.6311
893.701,497.3126
877.868,491.542
875.819,512.0355
872.6501,482.2969
865.1907,478.6768
858.3372,482.8774
837.6515,478.2169
846.5228,499.7099
832.6158,481.1608
819.9955,514.373
818.4251,483.0049
815.4776,478.9622
811.57,478.7994
813.436,501.8519
797.8331,516.8524
797.9208,517.28
801.4378,478.5115
782.8833,526.3564
784.2851,490.1861
786.8895,480.1188
787.0159,501.7346
782.8348,514.3015
850.0338,470.0035
981.6763,449.3593
1001.9852,439.1476
994.5416,446.5913
980.8967,450.7441
989.0663,448.7809
993.4362,448.2424
983.071,450.5497
978.8951,427.3694
978.9913,449.2188
970.7002,451.4408
979.0568,446.3647
964.6075,449.1036
948.6398,447.977
979.6261,427.4613
1252.0369,298.0383
1091.7737,390.6233
1288.3645,296.3674
1284.7964,296.0469
1294.4387,274.7463
1283.8352,285.6742
1288.2505,284.0491
1289.79,282.1817
1286.5375,285.4115
1281.3828,285.1086
1276.1838,282.8634
1280.9136,296.1107
1285.5994,289.8943
1297.1355,285.9849
1151.7075,344.9869
894.2054,369.4672
670.6848,376.9741
636.563,428.2551
625.1489,416.7615
641.363,382.3034
643.8583,406.6074
656.743,400.0395
648.9165,382.0887
654.171,428.8831
650.433,409.5997
672.1107,394.5876
664.3325,401.7249
670.6172,400.045
671.5135,373.9796
693.921,417.746
690.7272,392.4
691.6997,359.6557
682.8383,406.9944
524.9486,533.8811
423.0739,638.7175
452.5773,655.7354
512.4891,672.3557
530.4489,655.3935
545.2117,665.9198
574.5477,631.4517
594.598,625.3599
599.2225,621.7261
612.1931,648.0114
662.9163,623.0879
643.2224,630.3848
675.003,602.6573
706.9136,583.2733
693.3348,608.9432
719.8516,604.8315
721.6647,602.3536
740.5988,588.7007
786.4983,599.7023
873.3772,578.1883
901.4999,589.0121
893.3041,588.3235
897.4284,586.4253
905.0806,601.4003
906.7852,582.6089
915.6516,565.1335
909.7855,573.9278
930.4901,563.616
928.6088,577.9474
949.5334,573.8218
962.5386,565.5081
946.573,565.7252
960.6801,569.8833
968.9601,555.2588
962.3395,567.764
973.2737,543.0409
959.9238,542.0707
973.7051,529.4103
958.1215,542.009
964.9031,524.3168
965.8511,496.0421
941.141,496.0943
937.4934,506.2418
920.2993,499.8151
923.1078,487.8881
919.5339,502.3094
888.3927,485.4011
879.7678,491.0113
882.3756,456.7278
876.6589,464.9502
857.822,467.803
851.6699,445.1431
839.0235,459.3054
832.5679,456.6097
826.9949,494.5404
831.6283,453.9745
818.5643,462.1633
822.276,465.373
822.0732,462.4456
813.4315,457.5555
806.0865,458.6538
806.2143,447.2903
703.6287,489.7417
713.8672,508.0445
698.7507,516.3083
689.4818,505.1089
689.7804,531.5049
703.2341,519.6213
693.137,523.7352
686.0894,512.9639
698.6814,510.8211
691.2495,525.4252
699.2473,505.511
705.6059,537.3394
704.4113,518.4827
683.6614,520.8937
710.8833,528.3174
695.3651,538.3674
693.7603,532.652
758.8723,562.6617
792.877,580.3002
800.2877,559.96
795.2702,577.446
791.1829,585.5817
789.9747,582.2305
808.0764,581.9062
803.0861,567.7821
787.1183,585.2971
800.6888,586.0472
797.6946,579.5773
794.4787,592.85
793.2706,590.438
804.6422,596.1229
800.0396,595.4646
806.549,603
809.4173,607.1314
810.4293,611.1414
822.4671,613.2288
801.4614,616.1882
795.7448,610.413
810.2943,606.7231
796.2479,620.9346
796.3296,619.3885
807.4115,625.0243
803.4784,623.3498
805.4162,621.201
801.8267,617.8701
806.0699,606.7264
803.8083,599.8906
807.634,621.5944
810.6294,604.9098
801.8959,593.4755
812.3415,596.3031
801.1973,605.4512
806.7505,596.2075
803.0962,591.6725
804.6749,601.8917
818.5228,597.532
714.8669,604.7296
667.3135,636.105
683.849,625.7911
676.5156,617.7823
681.5393,628.2152
665.6365,620.6739
694.9072,597.8188
692.4377,601.7986
690.1675,591.5383
692.7824,615.503
704.6931,603.564
707.0045,609.4207
709.563,589.3271
712.6235,589.2517
702.3037,602.7596
762.4382,589.2318
728.1376,607.3334
786.3629,585.4393
