CRX,CRY
855.9066,345.0988
868.9708,345.4091
856.4326,333.9445
859.6858,326.8401
855.3048,329.1964
861.274,333.0187
869.2701,369.2374
866.7119,350.819
865.2155,382.7947
834.4929,329.9125
808.6315,334.6989
832.3624,351.6776
824.6766,366.8898
826.5409,360.1159
829.9472,335.4111
824.2579,351.5576
816.1631,339.5665
820.4839,369.8099
825.9432,330.8748
819.1436,380.6569
891.5486,403.0163
994.9879,340.4289
1023.2208,353.1861
1014.1666,345.481
1018.0449,351.8491
1010.0522,343.806
1033.7343,397.5314
1015.3768,389.7751
1025.5015,416.3227
1000.7463,358.0192
678.9982,354.6708
602.8641,434.5385
606.7287,400.0371
618.009,407.554
615.7153,439.6342
625.8032,429.855
612.6107,427.7729
629.3794,385.6882
628.8713,441.4457
630.1145,440.5579
628.9993,422.5938
712.7915,452.3731
718.2898,404.0039
711.9854,412.579
727.7358,408.3849
715.7283,391.881
715.6449,428.017
695.563,367.7151
707.5043,401.2225
727.0358,407.5195
716.1682,422.4334
706.9171,411.063
714.9122,427.0079
749.9272,372.3088
845.9329,404.6417
837.7615,356.8797
820.0151,362.4059
832.2769,415.8145
839.2437,373.9708
880.8148,352.077
829.053,399.8592
853.6212,388.8393
842.3699,442.5464
831.4098,393.6351
837.4263,421.5379
842.1007,363.7465
845.4805,401.2119
847.0968,380.2708
830.1088,381.3523
813.0605,379.1112
803.3903,424.8474
798.2798,428.8462
810.0789,415.8181
818.5304,414.5078
839.6545,358.1806
843.0193,381.5133
979.0992,381.1771
988.8808,395.3882
989.6462,387.7299
977.4454,380.7974
1000.8033,404.1889
984.0475,388.127
987.0555,410.8008
981.2396,406.2106
987.6932,386.7039
1045.6543,403.1715
1053.054,390.9371
1068.5776,375.6671
1041.0134,386.3329
602.1714,420.3359
588.0532,413.8913
612.2622,386.5749
591.1068,395.7444
598.5734,438.3955
596.4342,405.9951
600.936,410.7614
613.3795,414.087
614.6876,426.4985
623.2083,376.4584
601.6635,387.6804
622.8928,372.0702
599.7382,376.1421
