CRX,CRY
609.1768,111.4974
610.1813,123.1407
626.1231,117.9571
610.3485,114.195
614.8403,126.7656
621.4373,112.5477
606.8377,109.8689
627.7232,97.9598
648.085,108.0278
640.6559,110.798
633.509,107.7784
640.0062,114.2636
627.2875,111.0888
629.1193,107.1973
637.5961,124.8048
636.0214,113.5384
625.6423,120.3399
636.946,122.9653
629.069,113.215
630.776,99.0495
635.4481,116.5855
627.0706,108.138
630.2554,103.565
716.0803,132.0878
768.9879,124.9759
766.7793,113.6158
776.5308,126.6863
753.4916,95.5775
744.796,87.0092
747.1935,83.3055
753.4874,86.2796
780.7915,228.9502
725.6904,795.0897
683.1152,947.5581
673.9971,997.804
674.1031,1011.4348
678.8314,1013.5703
640.3244,1014.9879
668.8416,991.8546
676.1328,993.8701
646.1851,1031.4321
667.0528,992.6487
673.6319,979.3531
666.1126,969.6342
663.3279,977.5889
666.3304,969.6317
659.3262,965.639
756.6035,962.8479
794.2278,950.3553
800.5101,943.8486
800.8114,933.1281
800.7813,927.9704
774.7415,936.9182
787.7668,964.5148
791.1304,954.9772
787.5801,955.1941
760.3885,979.3157
775.5421,950.1959
771.0823,936.2947
769.8569,933.5935
775.3326,951.3474
787.1909,950.2394
763.8219,948.3691
782.7876,925.1483
707.9417,880.3694
645.2582,835.6579
669.4493,873.9387
662.2932,811.1515
683.4523,836.1953
683.3751,874.877
678.8801,851.4419
665.0775,853.6217
693.9507,818.3138
907.1645,872.1091
663.7449,833.7866
664.1445,747.9215
664.2484,554.9082
651.6881,477.1692
648.9404,347.5976
649.8746,357.7332
647.6902,350.9172
651.8115,358.3985
656.7096,352.034
645.1923,360.5012
655.2803,359.7359
659.9775,364.2048
648.1821,349.6105
643.2478,359.0342
619.8612,323.8264
657.1864,356.5384
585.2646,228.8239
590.3594,222.9576
587.6566,208.3182
616.5287,213.2558
600.4197,230.8339
583.8562,228.1114
588.3571,254.5179
597.1442,235.9595
595.3045,225.7448
602.8749,253.5741
598.2017,226.8092
584.627,224.2693
593.0375,218.0004
601.6194,222.1688
648.4111,225.081
633.3887,262.3392
652.8094,258.1879
628.4978,199.945
635.7908,195.0818
633.5344,210.4952
649.9268,249.7123
633.5253,211.5836
637.8918,194.7418
706.8809,238.5403
774.5002,207.8685
754.1544,247.9084
758.1891,219.3881
748.3613,208.4344
754.7352,208.3065
749.0389,229.3303
745.8639,209.4332
751.707,193.8474
754.2997,187.9615
644.7531,187.236
788.0182,190.6765
790.3247,197.943
791.8497,200.5069
793.817,200.3871
783.222,192.3547
786.5189,179.5737
785.5034,229.3848
784.1771,214.4383
795.3677,223.7557
788.0913,230.3422
794.425,199.4847
794.073,228.1857
799.7982,189.4231
839.1472,205.7365
831.1558,203.4113
837.8732,203.1056
849.4562,202.7419
846.0389,204.8567
837.0608,204.3116
852.6599,190.9028
827.0244,205.8857
924.034,258.9596
891.452,179.8719
880.2001,177.3904
877.782,183.5074
887.1853,176.364
884.3755,184.8796
883.4395,180.2614
879.0129,185.4289
881.2978,179.8684
927.2883,183.9448
942.015,177.8625
935.0076,177.0876
929.4397,180.0408
944.2979,179.199
946.6493,174.8048
999.678,168.2824
973.2391,169.4083
1007.9615,156.1473
1000.5356,161.2462
591.8207,214.6765
588.1908,172.7459
585.198,185.9401
597.1473,183.9274
594.3314,186.1008
598.6166,187.6847
590.1278,216.8796
593.9044,181.423
621.6302,172.8816
671.3788,185.5443
678.9725,161.9579
687.2889,172.4591
663.3577,174.535
685.4314,220.2263
679.4227,182.2109
672.4082,162.2833
656.9414,160.6348
686.0104,171.0638
671.8137,168.4163
730.051,188.7771
772.0842,171.0313
775.1062,147.6471
785.5005,192.5782
780.3009,161.2643
782.0916,174.9769
779.7592,188.8288
791.9465,165.182
774.4178,164.858
778.5875,218.0192
780.4335,166.0386
784.9323,165.3257
783.7009,161.6927
777.6501,170.8897
775.5337,192.0255
781.6953,178.3653
778.1263,169.8244
777.6003,175.8951
797.3859,220.2523
800.2681,217.6039
815.7338,173.6425
795.9733,177.1264
804.1274,172.7524
796.5281,164.1938
802.894,150.9742
799.8777,178.401
805.7853,167.131
908.2931,191.9201
951.6517,187.9116
946.9807,176.9356
948.7301,181.1725
943.1477,190.5883
942.73,170.4534
936.3906,209.1562
944.1493,165.1108
953.5326,191.8002
954.7632,190.4279
967.1631,208.6331
1010.4469,189.355
1018.2339,180.3353
964.8802,186.418
753.269,176.3957
592.0685,200.0564
593.5476,209.9568
597.0148,190.6078
602.8669,188.2153
603.026,188.749
596.921,225.0783
602.584,213.3997
804.7069,198.3399
599.763,201.2659
715.2085,185.2206
707.9661,233.0976
711.2965,202.2438
722.2125,205.3468
720.9979,220.0226
709.7028,200.8556
712.3784,200.0722
707.6154,232.1454
727.3198,205.5555
703.5806,205.5365
747.9175,217.8858
707.5042,189.1687
897.7161,250.9485
713.6913,200.8652
714.1282,219.7567
715.9799,191.3529
762.7336,203.4861
758.8457,201.9139
763.4668,179.6014
754.3407,197.2694
767.4576,195.034
756.5835,219.3151
759.1944,214.5978
771.6707,208.9673
764.7947,195.1511
751.8166,214.4877
852.3778,238.6132
813.02,214.9805
848.4607,279.9298
847.1763,202.6698
854.9419,190.773
831.5103,198.9518
848.9998,212.1757
845.2546,242.0941
820.0226,183.5542
850.1476,188.0361
838.6199,229.7359
849.2308,222.4136
834.3727,202.3252
827.34,200.0346
898.2697,198.0209
972.4147,244.1973
972.1311,215.8935
978.5785,208.6364
979.8556,205.1696
972.5368,221.9337
983.0471,220.7184
963.2587,210.4524
973.7905,220.9542
993.4014,233.0223
974.4316,220.6861
970.3477,214.258
977.8823,252.9759
983.6882,219.245
960.8088,219.9401
970.5005,225.845
971.0132,228.4592
961.5471,202.6846
973.1283,226.7148
972.3354,227.058
983.5456,234.9034
976.3392,258.551
977.3694,214.7751
964.8636,210.6833
969.0647,225.8783
968.6058,200.8409
953.3412,252.2564
981.4246,249.7578
969.3267,228.2097
965.7421,224.1685
972.4979,218.1148
976.0079,259.7938
973.04,232.2391
631.7632,249.4226
581.2221,248.4576
581.8588,278.1748
586.5818,250.813
589.4882,253.6263
589.1189,223.6549
591.7753,243.0526
595.3005,222.6746
575.187,242.7467
566.336,280.1574
564.7249,299.0044
578.3179,308.5383
565.5021,277.5872
567.3359,239.579
560.8451,277.9147
558.9177,305.986
572.1199,302.0804
637.2898,315.4335
640.4926,316.6529
627.4293,285.4169
629.1448,312.9244
632.2629,305.74
622.7175,323.7585
620.6753,330.7388
622.5006,314.4961
592.4916,231.9084
595.1776,186.4354
604.4325,246.8254
602.7148,211.2744
604.5376,207.2067
587.3176,186.4547
597.3235,197.7896
591.6033,230.5039
598.9575,194.2553
598.0015,185.1041
604.2023,196.6365
630.8783,239.4167
631.4036,217.2451
635.6199,159.7601
623.7466,181.5526
643.0966,244.6413
636.4636,178.955
630.3668,255.6241
595.1863,178.3303
589.2955,209.9826
601.8197,184.7702
590.1379,197.8401
584.9851,210.3643
596.4467,159.9443
596.999,213.3148
585.5765,176.7858
594.1808,225.073
681.4677,182.8936
681.585,179.696
680.0879,178.8345
677.7435,166.2667
682.0397,178.1858
682.6091,211.1974
678.6699,235.4241
697.8418,222.8766
805.8945,204.7248
806.6755,254.9173
820.7393,181.2555
807.9551,184.2607
798.0381,184.133
792.7831,195.9717
804.8337,183.1576
924.7733,203.297
880.6007,198.2775
925.8346,191.2375
923.9361,180.7723
918.8101,184.5512
925.5804,217.0018
922.4183,184.2863
928.2719,185.3713
762.7625,234.0469
950.5187,216.2639
959.3881,200.0206
950.3496,181.8022
961.6251,186.1228
949.3737,215.9585
942.6647,194.8596
948.3793,218.2903
947.046,171.9831
947.348,222.7466
950.7468,183.1053
963.1084,178.3567
949.2241,185.5875
955.2146,215.2076
942.9653,179.0505
949.6664,193.1494
944.9082,209.566
953.3789,186.3504
953.7847,184.5116
948.0699,184.6119
988.8435,187.2165
1002.4757,191.7287
