BlinkType,TimeTracker
NormalBlink,2016-04-21 18:40:46.638
NormalBlink,2016-04-21 18:40:46.788
NormalBlink,2016-04-21 18:40:46.989
NormalBlink,2016-04-21 18:40:47.106
NormalBlink,2016-04-21 18:40:47.371
NormalBlink,2016-04-21 18:40:47.504
NormalBlink,2016-04-21 18:40:47.604
NormalBlink,2016-04-21 18:40:47.671
NormalBlink,2016-04-21 18:40:47.754
NormalBlink,2016-04-21 18:40:47.904
NormalBlink,2016-04-21 18:40:48.020
NormalBlink,2016-04-21 18:40:48.120
NormalBlink,2016-04-21 18:40:48.653
NormalBlink,2016-04-21 18:40:48.703
NormalBlink,2016-04-21 18:40:48.936
NormalBlink,2016-04-21 18:40:49.135
NormalBlink,2016-04-21 18:40:49.302
NormalBlink,2016-04-21 18:40:49.385
NormalBlink,2016-04-21 18:40:49.702
NormalBlink,2016-04-21 18:40:49.769
NormalBlink,2016-04-21 18:40:49.836
NormalBlink,2016-04-21 18:40:50.019
NormalBlink,2016-04-21 18:40:50.152
NormalBlink,2016-04-21 18:40:50.385
NormalBlink,2016-04-21 18:40:50.502
NormalBlink,2016-04-21 18:40:50.685
NormalBlink,2016-04-21 18:40:50.918
NormalBlink,2016-04-21 18:40:51.101
NormalBlink,2016-04-21 18:40:51.577
NormalBlink,2016-04-21 18:40:51.637
NormalBlink,2016-04-21 18:40:51.983
NormalBlink,2016-04-21 18:40:52.104
NormalBlink,2016-04-21 18:40:52.233
NormalBlink,2016-04-21 18:40:52.416
NormalBlink,2016-04-21 18:40:52.683
NormalBlink,2016-04-21 18:40:52.901
NormalBlink,2016-04-21 18:40:53.349
NormalBlink,2016-04-21 18:40:53.448
NormalBlink,2016-04-21 18:40:53.615
NormalBlink,2016-04-21 18:40:53.815
NormalBlink,2016-04-21 18:40:54.017
NormalBlink,2016-04-21 18:40:54.081
NormalBlink,2016-04-21 18:40:54.281
NormalBlink,2016-04-21 18:40:54.381
NormalBlink,2016-04-21 18:40:54.564
NormalBlink,2016-04-21 18:40:54.630
NormalBlink,2016-04-21 18:40:54.798
NormalBlink,2016-04-21 18:40:55.138
NormalBlink,2016-04-21 18:40:55.230
NormalBlink,2016-04-21 18:40:55.365
NormalBlink,2016-04-21 18:40:55.429
NormalBlink,2016-04-21 18:40:55.696
NormalBlink,2016-04-21 18:40:55.930
NormalBlink,2016-04-21 18:40:55.979
NormalBlink,2016-04-21 18:40:56.195
NormalBlink,2016-04-21 18:40:56.312
NormalBlink,2016-04-21 18:40:56.761
NormalBlink,2016-04-21 18:40:56.861
NormalBlink,2016-04-21 18:40:57.061
NormalBlink,2016-04-21 18:40:57.195
NormalBlink,2016-04-21 18:40:57.294
NormalBlink,2016-04-21 18:40:57.427
NormalBlink,2016-04-21 18:40:57.627
NormalBlink,2016-04-21 18:40:57.943
NormalBlink,2016-04-21 18:40:58.110
NormalBlink,2016-04-21 18:40:58.194
NormalBlink,2016-04-21 18:40:58.509
NormalBlink,2016-04-21 18:40:58.809
NormalBlink,2016-04-21 18:40:59.259
NormalBlink,2016-04-21 18:40:59.392
NormalBlink,2016-04-21 18:40:59.508
NormalBlink,2016-04-21 18:40:59.641
NormalBlink,2016-04-21 18:41:00.241
NormalBlink,2016-04-21 18:41:00.374
NormalBlink,2016-04-21 18:41:00.476
NormalBlink,2016-04-21 18:41:00.673
NormalBlink,2016-04-21 18:41:00.823
NormalBlink,2016-04-21 18:41:01.056
NormalBlink,2016-04-21 18:41:01.106
NormalBlink,2016-04-21 18:41:01.206
NormalBlink,2016-04-21 18:41:01.274
NormalBlink,2016-04-21 18:41:01.858
NormalBlink,2016-04-21 18:41:02.089
NormalBlink,2016-04-21 18:41:02.238
NormalBlink,2016-04-21 18:41:02.472
NormalBlink,2016-04-21 18:41:02.621
NormalBlink,2016-04-21 18:41:02.837
NormalBlink,2016-04-21 18:41:03.055
NormalBlink,2016-04-21 18:41:03.137
NormalBlink,2016-04-21 18:41:03.420
NormalBlink,2016-04-21 18:41:03.554
NormalBlink,2016-04-21 18:41:04.153
NormalBlink,2016-04-21 18:41:04.236
NormalBlink,2016-04-21 18:41:04.286
NormalBlink,2016-04-21 18:41:04.352
NormalBlink,2016-04-21 18:41:04.652
NormalBlink,2016-04-21 18:41:04.752
NormalBlink,2016-04-21 18:41:04.819
NormalBlink,2016-04-21 18:41:05.352
NormalBlink,2016-04-21 18:41:05.435
NormalBlink,2016-04-21 18:41:07.035
NormalBlink,2016-04-21 18:41:07.284
NormalBlink,2016-04-21 18:41:07.550
NormalBlink,2016-04-21 18:41:07.916
NormalBlink,2016-04-21 18:41:08.083
NormalBlink,2016-04-21 18:41:08.382
NormalBlink,2016-04-21 18:41:08.466
NormalBlink,2016-04-21 18:41:08.815
NormalBlink,2016-04-21 18:41:08.982
NormalBlink,2016-04-21 18:41:09.115
NormalBlink,2016-04-21 18:41:09.248
NormalBlink,2016-04-21 18:41:09.382
NormalBlink,2016-04-21 18:41:09.531
NormalBlink,2016-04-21 18:41:09.781
NormalBlink,2016-04-21 18:41:09.947
NormalBlink,2016-04-21 18:41:10.264
NormalBlink,2016-04-21 18:41:10.497
NormalBlink,2016-04-21 18:41:10.613
NormalBlink,2016-04-21 18:41:10.664
NormalBlink,2016-04-21 18:41:11.046
NormalBlink,2016-04-21 18:41:11.279
NormalBlink,2016-04-21 18:41:11.562
NormalBlink,2016-04-21 18:41:11.812
NormalBlink,2016-04-21 18:41:11.878
NormalBlink,2016-04-21 18:41:11.978
NormalBlink,2016-04-21 18:41:12.361
NormalBlink,2016-04-21 18:41:12.478
NormalBlink,2016-04-21 18:41:12.595
NormalBlink,2016-04-21 18:41:12.844
NormalBlink,2016-04-21 18:41:12.994
NormalBlink,2016-04-21 18:41:13.228
NormalBlink,2016-04-21 18:41:13.410
NormalBlink,2016-04-21 18:41:13.526
NormalBlink,2016-04-21 18:41:13.593
NormalBlink,2016-04-21 18:41:13.743
NormalBlink,2016-04-21 18:41:13.976
NormalBlink,2016-04-21 18:41:14.076
NormalBlink,2016-04-21 18:41:14.159
NormalBlink,2016-04-21 18:41:14.476
NormalBlink,2016-04-21 18:41:14.542
NormalBlink,2016-04-21 18:41:14.792
NormalBlink,2016-04-21 18:41:14.911
NormalBlink,2016-04-21 18:41:15.025
NormalBlink,2016-04-21 18:41:15.491
NormalBlink,2016-04-21 18:41:15.725
NormalBlink,2016-04-21 18:41:15.891
NormalBlink,2016-04-21 18:41:16.523
NormalBlink,2016-04-21 18:41:16.839
NormalBlink,2016-04-21 18:41:17.389
NormalBlink,2016-04-21 18:41:17.555
NormalBlink,2016-04-21 18:41:17.706
NormalBlink,2016-04-21 18:41:17.989
NormalBlink,2016-04-21 18:41:18.105
NormalBlink,2016-04-21 18:41:18.172
NormalBlink,2016-04-21 18:41:18.288
NormalBlink,2016-04-21 18:41:18.504
NormalBlink,2016-04-21 18:41:18.887
NormalBlink,2016-04-21 18:41:18.954
NormalBlink,2016-04-21 18:41:19.103
NormalBlink,2016-04-21 18:41:19.503
NormalBlink,2016-04-21 18:41:19.653
NormalBlink,2016-04-21 18:41:19.903
NormalBlink,2016-04-21 18:41:20.002
NormalBlink,2016-04-21 18:41:20.488
NormalBlink,2016-04-21 18:41:20.819
NormalBlink,2016-04-21 18:41:21.134
NormalBlink,2016-04-21 18:41:21.218
NormalBlink,2016-04-21 18:41:21.384
NormalBlink,2016-04-21 18:41:21.501
NormalBlink,2016-04-21 18:41:21.734
NormalBlink,2016-04-21 18:41:21.801
NormalBlink,2016-04-21 18:41:21.884
NormalBlink,2016-04-21 18:41:22.067
NormalBlink,2016-04-21 18:41:22.167
NormalBlink,2016-04-21 18:41:22.300
NormalBlink,2016-04-21 18:41:22.417
NormalBlink,2016-04-21 18:41:22.666
NormalBlink,2016-04-21 18:41:22.933
NormalBlink,2016-04-21 18:41:22.983
NormalBlink,2016-04-21 18:41:23.150
NormalBlink,2016-04-21 18:41:23.398
NormalBlink,2016-04-21 18:41:23.965
NormalBlink,2016-04-21 18:41:24.131
NormalBlink,2016-04-21 18:41:24.198
NormalBlink,2016-04-21 18:41:24.364
NormalBlink,2016-04-21 18:41:24.447
NormalBlink,2016-04-21 18:41:24.581
NormalBlink,2016-04-21 18:41:24.698
NormalBlink,2016-04-21 18:41:25.064
NormalBlink,2016-04-21 18:41:25.164
NormalBlink,2016-04-21 18:41:25.231
NormalBlink,2016-04-21 18:41:25.314
NormalBlink,2016-04-21 18:41:25.597
NormalBlink,2016-04-21 18:41:25.664
NormalBlink,2016-04-21 18:41:25.747
NormalBlink,2016-04-21 18:41:25.947
NormalBlink,2016-04-21 18:41:26.046
NormalBlink,2016-04-21 18:41:26.263
NormalBlink,2016-04-21 18:41:26.347
NormalBlink,2016-04-21 18:41:26.463
NormalBlink,2016-04-21 18:41:26.729
NormalBlink,2016-04-21 18:41:26.796
NormalBlink,2016-04-21 18:41:26.912
NormalBlink,2016-04-21 18:41:26.962
NormalBlink,2016-04-21 18:41:27.029
NormalBlink,2016-04-21 18:41:27.346
NormalBlink,2016-04-21 18:41:27.645
NormalBlink,2016-04-21 18:41:27.728
NormalBlink,2016-04-21 18:41:27.878
NormalBlink,2016-04-21 18:41:28.094
NormalBlink,2016-04-21 18:41:28.277
NormalBlink,2016-04-21 18:41:28.444
NormalBlink,2016-04-21 18:41:28.527
NormalBlink,2016-04-21 18:41:28.594
NormalBlink,2016-04-21 18:41:29.193
NormalBlink,2016-04-21 18:41:29.526
NormalBlink,2016-04-21 18:41:29.660
NormalBlink,2016-04-21 18:41:30.059
NormalBlink,2016-04-21 18:41:30.159
NormalBlink,2016-04-21 18:41:30.325
NormalBlink,2016-04-21 18:41:30.392
NormalBlink,2016-04-21 18:41:30.492
NormalBlink,2016-04-21 18:41:30.542
NormalBlink,2016-04-21 18:41:30.791
NormalBlink,2016-04-21 18:41:31.258
NormalBlink,2016-04-21 18:41:31.474
NormalBlink,2016-04-21 18:41:31.857
NormalBlink,2016-04-21 18:41:31.907
NormalBlink,2016-04-21 18:41:32.240
NormalBlink,2016-04-21 18:41:32.806
NormalBlink,2016-04-21 18:41:32.855
NormalBlink,2016-04-21 18:41:32.989
NormalBlink,2016-04-21 18:41:33.188
NormalBlink,2016-04-21 18:41:33.338
NormalBlink,2016-04-21 18:41:33.505
NormalBlink,2016-04-21 18:41:33.789
NormalBlink,2016-04-21 18:41:33.904
NormalBlink,2016-04-21 18:41:34.321
NormalBlink,2016-04-21 18:41:34.470
NormalBlink,2016-04-21 18:41:34.722
NormalBlink,2016-04-21 18:41:34.820
NormalBlink,2016-04-21 18:41:34.937
NormalBlink,2016-04-21 18:41:35.070
NormalBlink,2016-04-21 18:41:35.303
NormalBlink,2016-04-21 18:41:35.486
NormalBlink,2016-04-21 18:41:35.569
NormalBlink,2016-04-21 18:41:35.636
NormalBlink,2016-04-21 18:41:36.235
NormalBlink,2016-04-21 18:41:36.436
NormalBlink,2016-04-21 18:41:36.570
NormalBlink,2016-04-21 18:41:36.718
NormalBlink,2016-04-21 18:41:36.873
NormalBlink,2016-04-21 18:41:37.184
NormalBlink,2016-04-21 18:41:37.451
NormalBlink,2016-04-21 18:41:37.550
NormalBlink,2016-04-21 18:41:37.683
NormalBlink,2016-04-21 18:41:37.884
NormalBlink,2016-04-21 18:41:38.000
NormalBlink,2016-04-21 18:41:38.367
NormalBlink,2016-04-21 18:41:38.453
NormalBlink,2016-04-21 18:41:38.566
NormalBlink,2016-04-21 18:41:38.865
NormalBlink,2016-04-21 18:41:38.965
NormalBlink,2016-04-21 18:41:39.032
NormalBlink,2016-04-21 18:41:39.237
NormalBlink,2016-04-21 18:41:39.348
NormalBlink,2016-04-21 18:41:39.432
NormalBlink,2016-04-21 18:41:39.481
NormalBlink,2016-04-21 18:41:39.582
NormalBlink,2016-04-21 18:41:39.898
NormalBlink,2016-04-21 18:41:40.034
NormalBlink,2016-04-21 18:41:40.414
NormalBlink,2016-04-21 18:41:40.597
NormalBlink,2016-04-21 18:41:40.664
NormalBlink,2016-04-21 18:41:40.934
NormalBlink,2016-04-21 18:41:41.113
NormalBlink,2016-04-21 18:41:41.297
NormalBlink,2016-04-21 18:41:41.479
NormalBlink,2016-04-21 18:41:41.612
NormalBlink,2016-04-21 18:41:41.696
NormalBlink,2016-04-21 18:41:41.795
NormalBlink,2016-04-21 18:41:41.896
NormalBlink,2016-04-21 18:41:41.980
NormalBlink,2016-04-21 18:41:42.113
NormalBlink,2016-04-21 18:41:42.279
NormalBlink,2016-04-21 18:41:42.529
NormalBlink,2016-04-21 18:41:42.645
NormalBlink,2016-04-21 18:41:42.829
NormalBlink,2016-04-21 18:41:42.978
NormalBlink,2016-04-21 18:41:43.162
NormalBlink,2016-04-21 18:41:43.261
NormalBlink,2016-04-21 18:41:43.378
NormalBlink,2016-04-21 18:41:43.578
NormalBlink,2016-04-21 18:41:43.661
NormalBlink,2016-04-21 18:41:43.861
NormalBlink,2016-04-21 18:41:44.011
NormalBlink,2016-04-21 18:41:44.077
NormalBlink,2016-04-21 18:41:44.344
NormalBlink,2016-04-21 18:41:44.778
NormalBlink,2016-04-21 18:41:44.843
NormalBlink,2016-04-21 18:41:44.976
NormalBlink,2016-04-21 18:41:45.259
NormalBlink,2016-04-21 18:41:45.359
NormalBlink,2016-04-21 18:41:45.459
NormalBlink,2016-04-21 18:41:45.726
NormalBlink,2016-04-21 18:41:45.792
NormalBlink,2016-04-21 18:41:45.912
NormalBlink,2016-04-21 18:41:46.125
NormalBlink,2016-04-21 18:41:46.442
NormalBlink,2016-04-21 18:41:46.842
NormalBlink,2016-04-21 18:41:47.092
NormalBlink,2016-04-21 18:41:47.360
NormalBlink,2016-04-21 18:41:47.456
NormalBlink,2016-04-21 18:41:47.956
NormalBlink,2016-04-21 18:41:48.273
NormalBlink,2016-04-21 18:41:48.656
NormalBlink,2016-04-21 18:41:48.805
NormalBlink,2016-04-21 18:41:48.938
NormalBlink,2016-04-21 18:41:49.038
NormalBlink,2016-04-21 18:41:49.121
NormalBlink,2016-04-21 18:41:49.438
NormalBlink,2016-04-21 18:41:49.587
NormalBlink,2016-04-21 18:41:49.721
NormalBlink,2016-04-21 18:41:49.954
NormalBlink,2016-04-21 18:41:50.204
NormalBlink,2016-04-21 18:41:50.420
NormalBlink,2016-04-21 18:41:50.719
NormalBlink,2016-04-21 18:41:51.685
NormalBlink,2016-04-21 18:41:51.985
NormalBlink,2016-04-21 18:41:52.068
NormalBlink,2016-04-21 18:41:52.384
NormalBlink,2016-04-21 18:41:52.484
NormalBlink,2016-04-21 18:41:52.701
NormalBlink,2016-04-21 18:41:52.900
NormalBlink,2016-04-21 18:41:53.050
NormalBlink,2016-04-21 18:41:53.200
NormalBlink,2016-04-21 18:41:53.467
NormalBlink,2016-04-21 18:41:53.870
NormalBlink,2016-04-21 18:41:54.249
NormalBlink,2016-04-21 18:41:54.482
NormalBlink,2016-04-21 18:41:54.582
NormalBlink,2016-04-21 18:41:54.782
NormalBlink,2016-04-21 18:41:55.015
NormalBlink,2016-04-21 18:41:55.334
NormalBlink,2016-04-21 18:41:55.864
NormalBlink,2016-04-21 18:41:55.997
NormalBlink,2016-04-21 18:41:56.363
NormalBlink,2016-04-21 18:41:56.563
NormalBlink,2016-04-21 18:41:56.929
NormalBlink,2016-04-21 18:41:58.194
NormalBlink,2016-04-21 18:42:00.709
NormalBlink,2016-04-21 18:42:02.574
NormalBlink,2016-04-21 18:42:02.824
NormalBlink,2016-04-21 18:42:03.158
NormalBlink,2016-04-21 18:42:03.806
NormalBlink,2016-04-21 18:42:04.122
NormalBlink,2016-04-21 18:42:04.689
NormalBlink,2016-04-21 18:42:04.871
NormalBlink,2016-04-21 18:42:06.170
NormalBlink,2016-04-21 18:42:06.436
NormalBlink,2016-04-21 18:42:06.586
NormalBlink,2016-04-21 18:42:07.035
NormalBlink,2016-04-21 18:42:07.135
NormalBlink,2016-04-21 18:42:07.219
NormalBlink,2016-04-21 18:42:07.518
NormalBlink,2016-04-21 18:42:08.534
NormalBlink,2016-04-21 18:42:08.633
NormalBlink,2016-04-21 18:42:09.699
NormalBlink,2016-04-21 18:42:09.799
NormalBlink,2016-04-21 18:42:09.999
NormalBlink,2016-04-21 18:42:10.432
NormalBlink,2016-04-21 18:42:10.565
NormalBlink,2016-04-21 18:42:10.817
NormalBlink,2016-04-21 18:42:10.914
NormalBlink,2016-04-21 18:42:11.097
NormalBlink,2016-04-21 18:42:11.697
NormalBlink,2016-04-21 18:42:12.196
NormalBlink,2016-04-21 18:42:12.413
NormalBlink,2016-04-21 18:42:13.162
NormalBlink,2016-04-21 18:42:13.644
NormalBlink,2016-04-21 18:42:13.778
NormalBlink,2016-04-21 18:42:14.377
NormalBlink,2016-04-21 18:42:14.477
NormalBlink,2016-04-21 18:42:14.627
NormalBlink,2016-04-21 18:42:14.993
NormalBlink,2016-04-21 18:42:15.609
NormalBlink,2016-04-21 18:42:16.291
NormalBlink,2016-04-21 18:42:16.992
NormalBlink,2016-04-21 18:42:17.591
NormalBlink,2016-04-21 18:42:17.725
NormalBlink,2016-04-21 18:42:17.908
NormalBlink,2016-04-21 18:42:18.107
NormalBlink,2016-04-21 18:42:18.359
NormalBlink,2016-04-21 18:42:18.445
NormalBlink,2016-04-21 18:42:18.607
NormalBlink,2016-04-21 18:42:18.823
NormalBlink,2016-04-21 18:42:19.089
NormalBlink,2016-04-21 18:42:19.456
NormalBlink,2016-04-21 18:42:19.655
NormalBlink,2016-04-21 18:42:19.888
NormalBlink,2016-04-21 18:42:20.072
NormalBlink,2016-04-21 18:42:20.621
NormalBlink,2016-04-21 18:42:20.904
NormalBlink,2016-04-21 18:42:21.004
NormalBlink,2016-04-21 18:42:21.139
NormalBlink,2016-04-21 18:42:21.636
NormalBlink,2016-04-21 18:42:21.919
NormalBlink,2016-04-21 18:42:22.119
NormalBlink,2016-04-21 18:42:22.488
NormalBlink,2016-04-21 18:42:22.718
NormalBlink,2016-04-21 18:42:23.235
NormalBlink,2016-04-21 18:42:23.353
NormalBlink,2016-04-21 18:42:23.501
NormalBlink,2016-04-21 18:42:23.786
NormalBlink,2016-04-21 18:42:23.967
NormalBlink,2016-04-21 18:42:24.134
NormalBlink,2016-04-21 18:42:24.250
NormalBlink,2016-04-21 18:42:24.383
NormalBlink,2016-04-21 18:42:24.516
NormalBlink,2016-04-21 18:42:24.716
NormalBlink,2016-04-21 18:42:24.833
NormalBlink,2016-04-21 18:42:25.023
NormalBlink,2016-04-21 18:42:25.199
NormalBlink,2016-04-21 18:42:25.383
NormalBlink,2016-04-21 18:42:25.549
NormalBlink,2016-04-21 18:42:25.674
NormalBlink,2016-04-21 18:42:25.965
NormalBlink,2016-04-21 18:42:26.048
NormalBlink,2016-04-21 18:42:26.198
NormalBlink,2016-04-21 18:42:26.315
NormalBlink,2016-04-21 18:42:26.498
NormalBlink,2016-04-21 18:42:26.981
NormalBlink,2016-04-21 18:42:27.114
NormalBlink,2016-04-21 18:42:27.280
NormalBlink,2016-04-21 18:42:27.546
NormalBlink,2016-04-21 18:42:28.096
NormalBlink,2016-04-21 18:42:28.615
NormalBlink,2016-04-21 18:42:28.795
NormalBlink,2016-04-21 18:42:28.961
NormalBlink,2016-04-21 18:42:29.667
NormalBlink,2016-04-21 18:42:29.960
NormalBlink,2016-04-21 18:42:30.143
NormalBlink,2016-04-21 18:42:30.476
NormalBlink,2016-04-21 18:42:30.547
NormalBlink,2016-04-21 18:42:30.726
NormalBlink,2016-04-21 18:42:30.926
NormalBlink,2016-04-21 18:42:31.143
NormalBlink,2016-04-21 18:42:31.342
NormalBlink,2016-04-21 18:42:31.425
NormalBlink,2016-04-21 18:42:31.625
NormalBlink,2016-04-21 18:42:31.692
NormalBlink,2016-04-21 18:42:31.845
NormalBlink,2016-04-21 18:42:32.091
NormalBlink,2016-04-21 18:42:32.161
NormalBlink,2016-04-21 18:42:32.274
NormalBlink,2016-04-21 18:42:32.507
NormalBlink,2016-04-21 18:42:32.740
NormalBlink,2016-04-21 18:42:32.973
NormalBlink,2016-04-21 18:42:33.173
NormalBlink,2016-04-21 18:42:33.290
NormalBlink,2016-04-21 18:42:33.473
NormalBlink,2016-04-21 18:42:33.806
NormalBlink,2016-04-21 18:42:34.056
NormalBlink,2016-04-21 18:42:34.322
NormalBlink,2016-04-21 18:42:34.473
NormalBlink,2016-04-21 18:42:34.839
NormalBlink,2016-04-21 18:42:35.106
NormalBlink,2016-04-21 18:42:35.222
NormalBlink,2016-04-21 18:42:35.538
NormalBlink,2016-04-21 18:42:35.671
NormalBlink,2016-04-21 18:42:35.905
NormalBlink,2016-04-21 18:42:36.171
NormalBlink,2016-04-21 18:42:36.321
NormalBlink,2016-04-21 18:42:36.554
NormalBlink,2016-04-21 18:42:36.737
NormalBlink,2016-04-21 18:42:36.904
NormalBlink,2016-04-21 18:42:37.136
NormalBlink,2016-04-21 18:42:37.253
NormalBlink,2016-04-21 18:42:37.369
NormalBlink,2016-04-21 18:42:37.786
NormalBlink,2016-04-21 18:42:38.219
NormalBlink,2016-04-21 18:42:38.441
NormalBlink,2016-04-21 18:42:38.968
NormalBlink,2016-04-21 18:42:39.134
NormalBlink,2016-04-21 18:42:39.417
NormalBlink,2016-04-21 18:42:39.567
NormalBlink,2016-04-21 18:42:39.801
NormalBlink,2016-04-21 18:42:39.983
NormalBlink,2016-04-21 18:42:40.183
NormalBlink,2016-04-21 18:42:40.316
NormalBlink,2016-04-21 18:42:40.399
NormalBlink,2016-04-21 18:42:40.500
NormalBlink,2016-04-21 18:42:40.632
NormalBlink,2016-04-21 18:42:40.949
NormalBlink,2016-04-21 18:42:41.182
NormalBlink,2016-04-21 18:42:41.498
NormalBlink,2016-04-21 18:42:41.648
NormalBlink,2016-04-21 18:42:41.714
NormalBlink,2016-04-21 18:42:41.915
NormalBlink,2016-04-21 18:42:42.081
NormalBlink,2016-04-21 18:42:42.397
NormalBlink,2016-04-21 18:42:42.846
NormalBlink,2016-04-21 18:42:43.129
NormalBlink,2016-04-21 18:42:43.229
NormalBlink,2016-04-21 18:42:43.329
NormalBlink,2016-04-21 18:42:43.562
NormalBlink,2016-04-21 18:42:43.729
NormalBlink,2016-04-21 18:42:44.078
NormalBlink,2016-04-21 18:42:44.312
NormalBlink,2016-04-21 18:42:44.431
NormalBlink,2016-04-21 18:42:45.044
NormalBlink,2016-04-21 18:42:45.128
NormalBlink,2016-04-21 18:42:45.244
NormalBlink,2016-04-21 18:42:45.394
NormalBlink,2016-04-21 18:42:45.727
NormalBlink,2016-04-21 18:42:45.843
NormalBlink,2016-04-21 18:42:46.159
NormalBlink,2016-04-21 18:42:46.460
NormalBlink,2016-04-21 18:42:46.776
NormalBlink,2016-04-21 18:42:46.876
NormalBlink,2016-04-21 18:42:46.975
NormalBlink,2016-04-21 18:42:47.109
NormalBlink,2016-04-21 18:42:47.608
NormalBlink,2016-04-21 18:42:47.808
NormalBlink,2016-04-21 18:42:48.258
NormalBlink,2016-04-21 18:42:48.474
NormalBlink,2016-04-21 18:42:48.623
NormalBlink,2016-04-21 18:42:48.790
NormalBlink,2016-04-21 18:42:48.923
NormalBlink,2016-04-21 18:42:49.722
NormalBlink,2016-04-21 18:42:50.255
NormalBlink,2016-04-21 18:42:50.338
NormalBlink,2016-04-21 18:42:50.754
NormalBlink,2016-04-21 18:42:51.054
NormalBlink,2016-04-21 18:42:51.537
NormalBlink,2016-04-21 18:42:51.836
NormalBlink,2016-04-21 18:42:51.937
LongBlink,2016-04-21 18:42:52.541
NormalBlink,2016-04-21 18:42:52.886
NormalBlink,2016-04-21 18:42:53.203
NormalBlink,2016-04-21 18:42:53.270
NormalBlink,2016-04-21 18:42:53.602
NormalBlink,2016-04-21 18:42:53.818
NormalBlink,2016-04-21 18:42:54.168
NormalBlink,2016-04-21 18:42:54.384
NormalBlink,2016-04-21 18:42:54.601
NormalBlink,2016-04-21 18:42:54.801
NormalBlink,2016-04-21 18:42:54.918
NormalBlink,2016-04-21 18:42:55.034
LongBlink,2016-04-21 18:42:55.816
NormalBlink,2016-04-21 18:42:56.020
NormalBlink,2016-04-21 18:42:56.415
NormalBlink,2016-04-21 18:42:56.516
NormalBlink,2016-04-21 18:42:56.765
NormalBlink,2016-04-21 18:42:57.081
NormalBlink,2016-04-21 18:42:57.414
NormalBlink,2016-04-21 18:42:57.865
NormalBlink,2016-04-21 18:42:58.164
LongBlink,2016-04-21 18:42:59.745
LongBlink,2016-04-21 18:43:00.677
NormalBlink,2016-04-21 18:43:00.960
NormalBlink,2016-04-21 18:43:01.260
NormalBlink,2016-04-21 18:43:01.810
NormalBlink,2016-04-21 18:43:01.926
NormalBlink,2016-04-21 18:43:02.059
NormalBlink,2016-04-21 18:43:02.126
NormalBlink,2016-04-21 18:43:02.292
NormalBlink,2016-04-21 18:43:02.376
NormalBlink,2016-04-21 18:43:02.459
NormalBlink,2016-04-21 18:43:02.775
NormalBlink,2016-04-21 18:43:03.025
NormalBlink,2016-04-21 18:43:03.308
NormalBlink,2016-04-21 18:43:03.395
NormalBlink,2016-04-21 18:43:03.990
NormalBlink,2016-04-21 18:43:04.323
NormalBlink,2016-04-21 18:43:04.590
NormalBlink,2016-04-21 18:43:04.773
NormalBlink,2016-04-21 18:43:04.889
NormalBlink,2016-04-21 18:43:05.189
NormalBlink,2016-04-21 18:43:05.305
NormalBlink,2016-04-21 18:43:05.705
NormalBlink,2016-04-21 18:43:05.788
NormalBlink,2016-04-21 18:43:06.074
NormalBlink,2016-04-21 18:43:06.273
NormalBlink,2016-04-21 18:43:06.387
NormalBlink,2016-04-21 18:43:06.903
