BlinkType,TimeTracker
NormalBlink,2016-04-21 19:35:44.063
NormalBlink,2016-04-21 19:35:44.162
NormalBlink,2016-04-21 19:35:44.663
NormalBlink,2016-04-21 19:35:44.895
NormalBlink,2016-04-21 19:35:45.261
NormalBlink,2016-04-21 19:35:45.544
NormalBlink,2016-04-21 19:35:45.828
NormalBlink,2016-04-21 19:35:46.244
NormalBlink,2016-04-21 19:35:46.377
NormalBlink,2016-04-21 19:35:46.543
NormalBlink,2016-04-21 19:35:46.793
NormalBlink,2016-04-21 19:35:46.959
NormalBlink,2016-04-21 19:35:47.425
NormalBlink,2016-04-21 19:35:47.609
LongBlink,2016-04-21 19:35:48.191
NormalBlink,2016-04-21 19:35:48.375
NormalBlink,2016-04-21 19:35:48.474
NormalBlink,2016-04-21 19:35:48.825
NormalBlink,2016-04-21 19:35:49.007
NormalBlink,2016-04-21 19:35:49.057
NormalBlink,2016-04-21 19:35:49.176
NormalBlink,2016-04-21 19:35:49.340
NormalBlink,2016-04-21 19:35:50.505
NormalBlink,2016-04-21 19:35:51.190
NormalBlink,2016-04-21 19:35:51.537
NormalBlink,2016-04-21 19:35:51.987
NormalBlink,2016-04-21 19:35:52.070
NormalBlink,2016-04-21 19:35:52.320
NormalBlink,2016-04-21 19:35:52.736
NormalBlink,2016-04-21 19:35:52.936
NormalBlink,2016-04-21 19:35:53.319
NormalBlink,2016-04-21 19:35:53.602
NormalBlink,2016-04-21 19:35:53.935
NormalBlink,2016-04-21 19:35:53.985
NormalBlink,2016-04-21 19:35:54.218
NormalBlink,2016-04-21 19:35:54.451
NormalBlink,2016-04-21 19:35:54.918
NormalBlink,2016-04-21 19:35:55.101
NormalBlink,2016-04-21 19:35:55.400
NormalBlink,2016-04-21 19:35:55.651
NormalBlink,2016-04-21 19:35:56.216
NormalBlink,2016-04-21 19:35:56.367
NormalBlink,2016-04-21 19:35:56.466
NormalBlink,2016-04-21 19:35:56.649
NormalBlink,2016-04-21 19:35:56.749
NormalBlink,2016-04-21 19:35:57.348
NormalBlink,2016-04-21 19:35:57.665
NormalBlink,2016-04-21 19:35:58.097
NormalBlink,2016-04-21 19:35:58.364
NormalBlink,2016-04-21 19:35:59.246
NormalBlink,2016-04-21 19:35:59.947
NormalBlink,2016-04-21 19:36:00.178
NormalBlink,2016-04-21 19:36:00.445
NormalBlink,2016-04-21 19:36:01.244
NormalBlink,2016-04-21 19:36:01.880
NormalBlink,2016-04-21 19:36:02.093
NormalBlink,2016-04-21 19:36:02.259
NormalBlink,2016-04-21 19:36:03.008
NormalBlink,2016-04-21 19:36:03.212
NormalBlink,2016-04-21 19:36:03.358
NormalBlink,2016-04-21 19:36:03.726
NormalBlink,2016-04-21 19:36:03.960
NormalBlink,2016-04-21 19:36:04.657
NormalBlink,2016-04-21 19:36:04.823
NormalBlink,2016-04-21 19:36:04.973
NormalBlink,2016-04-21 19:36:05.290
NormalBlink,2016-04-21 19:36:05.455
NormalBlink,2016-04-21 19:36:05.605
NormalBlink,2016-04-21 19:36:05.888
NormalBlink,2016-04-21 19:36:06.055
NormalBlink,2016-04-21 19:36:06.721
NormalBlink,2016-04-21 19:36:07.154
NormalBlink,2016-04-21 19:36:07.470
NormalBlink,2016-04-21 19:36:07.620
NormalBlink,2016-04-21 19:36:07.787
NormalBlink,2016-04-21 19:36:07.953
NormalBlink,2016-04-21 19:36:08.286
NormalBlink,2016-04-21 19:36:08.485
NormalBlink,2016-04-21 19:36:09.202
NormalBlink,2016-04-21 19:36:09.451
NormalBlink,2016-04-21 19:36:09.654
NormalBlink,2016-04-21 19:36:10.017
NormalBlink,2016-04-21 19:36:10.235
NormalBlink,2016-04-21 19:36:10.400
NormalBlink,2016-04-21 19:36:10.734
NormalBlink,2016-04-21 19:36:11.183
NormalBlink,2016-04-21 19:36:11.333
NormalBlink,2016-04-21 19:36:11.484
NormalBlink,2016-04-21 19:36:11.901
NormalBlink,2016-04-21 19:36:11.999
NormalBlink,2016-04-21 19:36:12.082
NormalBlink,2016-04-21 19:36:12.286
NormalBlink,2016-04-21 19:36:12.465
NormalBlink,2016-04-21 19:36:12.615
NormalBlink,2016-04-21 19:36:12.949
NormalBlink,2016-04-21 19:36:13.265
NormalBlink,2016-04-21 19:36:13.398
NormalBlink,2016-04-21 19:36:13.764
NormalBlink,2016-04-21 19:36:13.931
NormalBlink,2016-04-21 19:36:15.046
NormalBlink,2016-04-21 19:36:15.462
NormalBlink,2016-04-21 19:36:15.529
LongBlink,2016-04-21 19:36:16.261
NormalBlink,2016-04-21 19:36:17.776
NormalBlink,2016-04-21 19:36:19.024
NormalBlink,2016-04-21 19:36:19.191
NormalBlink,2016-04-21 19:36:21.173
NormalBlink,2016-04-21 19:36:21.255
NormalBlink,2016-04-21 19:36:22.022
