CRX,CRY
900.2192,400.8977
900.9283,430.2388
896.4836,384.0895
873.1631,365.7567
892.3251,402.257
873.4591,381.4136
903.3879,418.6295
910.4895,422.6568
878.8356,393.7994
914.6727,414.3405
912.3234,425.4898
889.1245,405.7829
911.3427,418.2703
959.3424,444.0633
975.7552,474.3653
974.8865,454.5619
964.6283,444.9977
972.6108,449.0151
959.3309,456.418
963.6265,459.503
977.4736,446.1085
846.1945,239.0785
969.4939,431.2099
846.289,292.0593
987.9274,451.5201
992.7609,470.9108
976.8066,454.1133
971.9688,453.801
976.9323,452.8425
966.6664,452.7903
968.1851,435.9548
968.6903,455.8003
978.1233,481.2835
972.8333,456.7937
969.9788,477.4879
967.7606,463.8011
821.3813,264.4339
980.0533,474.8015
827.8207,272.541
954.9637,509.8109
985.2157,638.0656
950.7352,707.8227
963.8757,715.9336
950.6243,727.4647
947.9509,720.5328
953.2869,722.8925
949.5947,691.9504
916.7197,541.3177
988.853,443.9666
845.0613,221.25
991.5601,460.4266
990.4347,457.122
995.2446,449.467
986.96,462.4285
825.2721,157.7089
994.2925,454.184
834.0085,166.8981
996.0588,464.7979
991.5137,442.8061
893.7677,456.5352
665.0186,268.5042
578.1851,284.1746
578.7109,303.7102
761.3307,512.1046
541.9098,324.6591
573.8373,322.9501
565.0602,289.9411
566.602,258.5945
579.4279,290.0911
591.4259,360.0002
544.7898,300.5726
570.3304,280.7188
604.1363,355.8863
570.1937,267.0941
566.4674,288.1143
579.9685,387.0396
564.2354,235.6403
553.2039,269.6159
543.1568,216.1389
557.5421,349.866
549.3275,287.9523
686.6419,360.7982
464.4235,318.0871
664.0615,266.9241
681.8752,286.2899
655.5188,293.8484
665.6921,327.3998
661.0896,280.8848
663.7936,302.703
724.7529,332.8187
758.5776,354.6699
750.9478,329.4805
793.8221,365.4418
765.04,341.3395
755.1816,334.9358
776.0972,343.2388
762.2456,343.3498
764.8236,367.0161
779.6136,356.456
774.0215,373.7415
773.6434,369.6823
777.376,339.2509
776.4986,383.6502
822.875,482.2068
822.2777,368.2191
814.5831,407.7947
806.5907,389.0295
795.7915,375.9264
888.5406,433.0621
902.4902,466.7836
877.7435,407.9855
888.3446,414.2511
892.6213,410.0548
898.8099,436.7716
694.4398,440.9479
877.6611,437.1467
876.7434,415.2463
886.5882,403.8085
894.1843,430.9215
898.7621,471.3722
909.9689,442.2138
895.767,417.5172
911.8557,439.2688
982.1714,476.448
985.5309,486.2603
986.5417,493.1375
990.2178,484.6856
991.2648,489.0301
997.7318,494.9043
1003.7891,492.6377
979.8685,485.1247
993.6845,492.9788
964.5226,494.701
1000.045,483.6803
979.205,481.1844
985.6642,510.3164
994.9135,517.5258
1040.7219,517.8299
1044.4684,518.2328
845.3221,498.015
1039.2823,507.619
1036.5653,509.174
1049.7916,513.5768
1024.2427,505.9224
890.6725,345.9231
1048.3787,523.4922
1038.8927,529.062
1040.6089,517.1499
1041.3384,523.4813
1032.0686,511.1167
1035.8656,518.6727
1045.0981,526.2563
996.9205,499.7875
1036.7629,511.6522
747.4343,353.3633
603.3813,428.3185
602.8657,463.0516
590.6984,495.2253
598.4127,467.46
582.7418,476.1936
587.5257,469.3072
800.5966,530.8885
603.4171,483.851
585.4832,429.8171
603.3188,377.2869
572.6348,444.844
575.4042,457.201
790.817,532.9724
778.3549,546.7071
596.1731,482.8504
667.2031,445.006
687.308,408.7432
694.7227,467.9857
684.2975,384.857
707.562,483.9859
693.1898,417.9022
702.8451,447.7732
668.1206,433.3224
709.9188,483.1624
695.6449,475.3075
700.1875,388.8937
786.5161,536.2299
826.5553,491.5416
828.1865,458.1641
836.9583,541.3431
846.1489,478.4355
826.6458,511.5299
835.5348,503.3775
807.0468,628.712
921.0438,602.1405
920.3748,496.1662
931.827,490.324
925.4844,491.333
919.1361,506.4284
928.3478,494.0013
957.2053,540.3907
951.0516,521.9833
962.9994,524.6919
963.986,529.3433
958.0659,526.6109
953.8325,535.4069
954.84,534.9094
954.618,541.291
948.1995,544.5812
964.3708,531.0812
968.9908,537.3965
952.3322,525.848
974.6566,512.9164
626.3336,510.2918
654.9056,471.4198
623.0341,474.0587
608.9563,498.7104
608.9611,378.8366
620.6749,466.5622
600.9896,404.33
611.1169,373.5449
608.7687,440.9442
605.1375,438.03
602.5114,419.4583
442.7578,490.7737
804.0398,462.2498
831.2726,501.5647
820.4212,486.6557
827.0636,547.4159
818.269,503.7477
800.7761,491.6878
818.8351,516.8694
826.6516,553.9795
841.9491,560.9501
822.9915,492.7906
834.2504,514.6489
832.0321,583.4896
854.6072,524.1765
818.6729,530.2502
805.0024,498.8211
838.7831,554.866
831.5831,548.4457
824.0734,537.9316
829.2925,498.4724
823.5005,540.2589
823.2729,525.684
836.0345,570.929
825.2765,505.4333
897.3997,529.7418
903.4224,537.3362
911.2954,515.7913
908.7299,505.932
898.0254,506.7772
919.7795,509.1607
915.7711,517.1363
929.927,529.8988
912.56,515.922
977.8342,525.011
979.0582,517.9376
958.54,555.8129
976.1075,550.8568
969.5482,522.0275
953.1885,530.0614
972.1447,520.7905
975.8036,554.5052
989.0718,542.1785
964.6252,551.2492
969.3335,549.8931
972.0801,537.7041
972.0364,529.5245
968.3712,567.0283
976.6686,536.3065
987.054,536.4263
973.844,530.673
980.1896,537.5365
970.6491,539.256
956.5843,550.1208
972.0334,536.756
971.7385,543.303
970.1768,532.7563
956.8359,526.5329
991.9406,547.7568
1001.8281,561.1866
966.3711,571.0726
578.0159,478.1956
819.2197,412.846
816.6534,475.8461
352.4033,417.2695
233.8776,444.0393
220.5439,399.3589
227.8913,421.9888
400.5416,449.8755
209.5561,409.0467
208.6953,384.4022
215.5277,406.5761
216.758,490.2899
209.6892,498.2824
203.3361,470.7775
212.7115,448.003
199.6905,439.0004
199.8741,431.1341
180.4574,411.7001
193.0051,443.9856
198.7987,437.4076
349.4962,568.9741
835.3671,372.0537
1091.1187,536.4894
1253.9512,571.4937
1341.8777,561.539
1329.1226,562.1592
1335.6206,566.4479
1341.9678,548.0649
1331.9841,542.2916
1331.4015,546.3597
1331.803,546.6755
1338.746,533.0245
1322.9185,551.9617
1320.0662,541.449
1332.9402,539.6826
1338.842,548.6755
1321.7761,559.1716
1330.8428,535.3562
1281.5844,555.2261
1265.9321,573.7861
1264.2765,572.7279
1265.6566,563.8733
1261.0684,569.5736
1254.0117,585.4956
1257.2769,568.0429
1266.9543,566.9666
1258.0934,575.1305
1318.0419,538.4201
1296.6982,551.1956
1287.891,556.4823
1282.9727,546.1774
1301.1243,543.9018
1283.927,547.0585
1286.7944,543.7162
1250.2761,568.6693
1177.3064,569.9084
1113.7524,565.2979
1147.248,583.3724
1121.0463,571.2827
1133.7305,584.9423
