CRX,CRY
890.0035,564.6611
813.8137,549.9796
806.6842,565.0548
808.3932,564.6155
800.2396,579.8411
830.9969,562.8768
847.6553,565.233
830.4927,560.3033
823.9567,562.2738
833.6012,540.5687
831.6107,553.9338
836.5067,552.9351
823.6553,540.4863
837.8846,554.7598
823.8654,547.1355
831.0267,550.6814
844.0637,551.6565
839.497,543.6625
840.505,547.6744
844.2279,544.2936
807.1354,779.8809
835.1046,386.3211
787.6,487.4863
784.5404,530.6617
779.4319,528.6241
789.9551,541.829
781.8126,531.7311
774.235,543.5272
782.2252,527.4645
760.127,523.4084
776.6033,525.728
770.2924,531.5673
754.598,523.1716
771.9468,523.6332
779.1599,525.9719
776.5746,536.8401
692.3906,677.1783
611.7964,805.2216
573.3614,825.5958
591.3682,813.0398
594.0393,814.7659
578.2531,807.8311
591.2523,803.9431
594.9128,801.16
589.7867,808.5675
615.7478,815.2292
594.1816,797.1646
590.5231,786.8961
598.0085,788.1838
591.7878,775.4265
598.6865,800.4702
588.5729,803.4792
575.4061,783.8749
665.3643,768.4388
886.2694,626.8336
800.6302,663.8909
857.8948,625.3416
854.9359,638.7839
853.5714,631.0548
850.4629,648.182
857.4751,637.8289
839.0509,634.0426
838.6704,636.7996
840.9373,651.2108
865.2568,659.8259
867.6415,671.3748
878.0252,690.4236
866.0356,695.4779
853.4995,705.1922
862.3775,697.6067
858.5824,711.4067
863.1644,694.6403
858.9457,696.3527
856.0823,694.596
872.533,699.9653
860.2744,704.1129
853.9526,702.0514
855.1139,695.3652
871.2144,696.9973
857.8992,687.5328
872.041,704.5054
854.046,709.3593
786.8817,738.1929
658.3384,781.0721
565.0419,823.7025
587.7092,821.8659
589.3058,814.5797
584.5305,806.598
575.3912,811.0441
583.1884,812.0636
579.5515,805.8638
598.6676,807.2388
588.2072,808.0847
607.374,770.8089
727.4202,583.3989
826.2247,504.0358
850.6214,512.5175
857.4272,510.2124
848.7635,524.8849
841.0756,499.7868
848.4764,496.8058
846.907,497.6794
844.0841,509.4703
837.381,508.9442
849.9892,509.4542
849.7858,498.5845
843.8782,513.0265
848.1133,509.7973
839.0676,496.7719
837.7029,513.7284
998.8907,532.9023
1122.698,532.7722
1112.385,530.4474
1114.3685,525.7971
1122.2141,530.6309
1111.2069,525.9554
1112.7312,522.876
1122.8494,520.3961
1114.6096,509.7793
1111.4717,510.1216
1108.7917,515.1564
1116.5144,518.5637
1112.1807,526.1125
1116.3611,531.5295
1045.0175,534.2322
862.101,526.7129
