BlinkType,TimeTracker
NormalBlink,2016-04-21 17:10:11.091
NormalBlink,2016-04-21 17:10:12.872
NormalBlink,2016-04-21 17:10:13.272
NormalBlink,2016-04-21 17:10:13.489
NormalBlink,2016-04-21 17:10:13.655
NormalBlink,2016-04-21 17:10:14.739
NormalBlink,2016-04-21 17:10:14.936
NormalBlink,2016-04-21 17:10:17.151
NormalBlink,2016-04-21 17:10:17.717
NormalBlink,2016-04-21 17:10:18.650
NormalBlink,2016-04-21 17:10:19.099
NormalBlink,2016-04-21 17:10:24.410
NormalBlink,2016-04-21 17:10:25.575
NormalBlink,2016-04-21 17:10:29.521
NormalBlink,2016-04-21 17:10:29.738
NormalBlink,2016-04-21 17:10:30.304
NormalBlink,2016-04-21 17:10:30.870
NormalBlink,2016-04-21 17:10:31.835
LongBlink,2016-04-21 17:10:33.650
LongBlink,2016-04-21 17:10:35.115
NormalBlink,2016-04-21 17:10:35.514
NormalBlink,2016-04-21 17:10:36.797
NormalBlink,2016-04-21 17:10:41.392
NormalBlink,2016-04-21 17:10:41.574
NormalBlink,2016-04-21 17:10:43.388
NormalBlink,2016-04-21 17:10:45.787
NormalBlink,2016-04-21 17:10:46.136
NormalBlink,2016-04-21 17:10:46.253
NormalBlink,2016-04-21 17:10:51.963
NormalBlink,2016-04-21 17:10:53.278
NormalBlink,2016-04-21 17:10:53.597
NormalBlink,2016-04-21 17:10:57.890
NormalBlink,2016-04-21 17:10:58.440
NormalBlink,2016-04-21 17:11:00.537
LongBlink,2016-04-21 17:11:01.371
NormalBlink,2016-04-21 17:11:02.085
NormalBlink,2016-04-21 17:11:03.268
NormalBlink,2016-04-21 17:11:07.047
NormalBlink,2016-04-21 17:11:10.311
LongBlink,2016-04-21 17:11:13.107
LongBlink,2016-04-21 17:11:14.110
NormalBlink,2016-04-21 17:11:20.832
NormalBlink,2016-04-21 17:11:28.290
NormalBlink,2016-04-21 17:11:28.557
NormalBlink,2016-04-21 17:11:32.819
NormalBlink,2016-04-21 17:11:37.364
NormalBlink,2016-04-21 17:11:42.858
NormalBlink,2016-04-21 17:11:46.605
NormalBlink,2016-04-21 17:11:47.542
NormalBlink,2016-04-21 17:11:48.003
NormalBlink,2016-04-21 17:11:48.186
NormalBlink,2016-04-21 17:11:48.835
NormalBlink,2016-04-21 17:11:51.100
NormalBlink,2016-04-21 17:11:58.842
LongBlink,2016-04-21 17:12:01.005
LongBlink,2016-04-21 17:12:06.451
NormalBlink,2016-04-21 17:12:08.015
NormalBlink,2016-04-21 17:12:08.913
NormalBlink,2016-04-21 17:12:10.894
LongBlink,2016-04-21 17:12:16.839
NormalBlink,2016-04-21 17:12:17.221
NormalBlink,2016-04-21 17:12:18.022
NormalBlink,2016-04-21 17:12:18.719
NormalBlink,2016-04-21 17:12:18.986
LongBlink,2016-04-21 17:12:19.918
LongBlink,2016-04-21 17:12:20.634
LongBlink,2016-04-21 17:12:22.265
NormalBlink,2016-04-21 17:12:23.081
NormalBlink,2016-04-21 17:12:28.991
NormalBlink,2016-04-21 17:12:29.891
NormalBlink,2016-04-21 17:12:31.239
LongBlink,2016-04-21 17:12:32.621
NormalBlink,2016-04-21 17:12:34.319
LongBlink,2016-04-21 17:12:35.984
LongBlink,2016-04-21 17:12:39.247
NormalBlink,2016-04-21 17:12:40.646
NormalBlink,2016-04-21 17:12:41.830
LongBlink,2016-04-21 17:12:44.025
NormalBlink,2016-04-21 17:12:45.040
NormalBlink,2016-04-21 17:12:45.274
NormalBlink,2016-04-21 17:12:48.321
NormalBlink,2016-04-21 17:12:50.202
NormalBlink,2016-04-21 17:12:50.402
NormalBlink,2016-04-21 17:12:50.619
NormalBlink,2016-04-21 17:12:51.101
NormalBlink,2016-04-21 17:12:51.817
NormalBlink,2016-04-21 17:12:52.500
NormalBlink,2016-04-21 17:12:52.832
NormalBlink,2016-04-21 17:12:53.171
NormalBlink,2016-04-21 17:12:53.699
NormalBlink,2016-04-21 17:12:54.198
LongBlink,2016-04-21 17:12:55.084
LongBlink,2016-04-21 17:12:56.511
NormalBlink,2016-04-21 17:13:03.421
LongBlink,2016-04-21 17:13:05.219
NormalBlink,2016-04-21 17:13:05.853
NormalBlink,2016-04-21 17:13:08.466
NormalBlink,2016-04-21 17:13:20.419
NormalBlink,2016-04-21 17:13:31.795
LongBlink,2016-04-21 17:13:35.886
NormalBlink,2016-04-21 17:13:36.652
LongBlink,2016-04-21 17:13:50.370
LongBlink,2016-04-21 17:13:52.934
LongBlink,2016-04-21 17:13:56.180
LongBlink,2016-04-21 17:13:57.350
LongBlink,2016-04-21 17:13:59.977
