CRX,CRY
897.4868,429.5268
891.8596,453.5663
875.8397,436.1896
906.1247,460.1741
880.0801,457.0326
891.5054,453.8831
879.3119,447.53
865.7952,460.5827
885.3199,419.9053
893.9712,446.1762
875.5448,440.687
888.0507,447.2259
873.6606,445.5711
886.931,453.006
886.3554,456.6185
862.3647,428.78
872.338,450.7574
901.9399,298.0792
884.6146,300.8047
880.3536,295.8672
902.9404,299.2105
886.0349,307.5334
881.1876,321.7252
877.3584,339.1012
875.1177,320.2159
898.3442,332.6028
886.443,312.4029
906.7051,339.2099
890.3687,332.1641
888.5334,333.348
878.6519,357.9828
878.1403,360.8408
866.771,360.8406
877.5688,372.6672
874.6934,384.7188
873.1636,386.5182
872.3566,364.2921
876.5678,364.6581
868.5029,376.2039
880.4585,349.9431
854.4233,363.5394
857.1844,384.2326
866.7738,388.1806
882.3215,411.4018
877.8633,411.7129
858.6042,404.1827
880.0113,409.154
873.1285,421.6543
880.683,401.5248
888.0831,404.6383
883.2452,402.116
862.1573,413.0012
868.327,407.9804
864.4526,443.8308
867.7147,446.5587
863.3345,835.8276
842.061,890.361
859.443,864.9305
874.2913,897.6235
874.5551,895.3392
869.808,891.0564
865.1371,901.0538
861.1735,894.2247
857.2415,896.1671
839.6554,892.2755
847.3005,856.8824
856.7612,879.8546
879.5494,875.8529
861.0582,896.2815
869.3871,881.7761
835.0422,655.1694
839.2671,474.2706
861.3188,479.1581
841.3668,432.5037
852.3804,431.3073
851.4821,442.5287
847.6675,433.8951
855.9902,436.4635
853.0733,445.4163
830.9362,454.0167
693.4389,545.8871
693.3905,528.9332
668.1422,547.1895
668.7816,504.635
692.5504,531.9208
673.3245,519.3807
670.766,532.9998
673.5051,537.0516
682.5748,525.6028
690.6893,507.3672
695.3872,524.7941
677.8242,535.6967
658.2759,279.7456
704.0033,146.8049
697.8497,123.4123
704.4998,90.2424
708.7253,87.6482
711.8082,77.547
697.137,111.865
687.6829,72.759
692.6348,84.1952
711.326,97.8378
707.0189,94.5038
714.1325,78.5566
703.3286,115.0233
698.8733,106.8782
686.6991,74.3326
687.5767,89.3074
702.7197,81.4423
694.3319,119.2318
679.2863,71.0042
697.3086,44.3954
700.0638,57.3246
699.3274,72.3637
692.1462,62.2902
744.1343,123.8245
